S1	S2	S3
827	792	678
87	88	105
66	79	66
122	144	103
0	0	0
746	732	622
48	39	31
7	5	6
1	1	0
176	181	171
88	96	96
630	617	499
30	26	23
44	53	45
35	25	25
14	17	16
112	135	123
17	17	17
209	182	160
5062	4777	4348
433	374	366
138	120	83
127	99	116
125	165	116
1686	1688	1448
114	104	99
23	20	13
13	12	15
15	18	10
4	2	3
100	86	64
4	2	3
1226	1287	1136
11	13	4
71	67	67
226	180	202
788	724	666
585	653	589
11	13	11
224	240	187
12	18	9
19	13	13
17	19	7
550	559	501
219	212	187
13	15	14
180	177	120
43	45	52
37	41	46
563	552	451
17	18	18
1	2	1
854	889	719
515	534	460
521	495	448
142	133	134
820	834	660
606	500	438
29	43	27
594	549	491
4	3	1
53	40	37
222	249	219
215	222	185
3084	3256	3094
4	1	1
7	8	4
2	1	1
17	8	12
512	548	445
247	251	263
1	1	2
64	70	49
33	30	20
396	434	398
397	436	399
106	100	78
103	134	94
91	103	75
147	125	112
643	604	511
108	115	81
94	113	90
32	32	19
203	221	195
364	370	336
22	18	15
328	321	262
803	810	718
287	222	214
19	26	23
4	6	9
0	3	3
0	2	2
614	565	484
51	57	51
1499	1213	1162
60	39	27
74	71	66
1663	1291	1273
107	71	83
375	343	352
242	234	194
892	865	733
710	662	574
1617	1333	1126
605	595	482
39	46	41
314	272	263
674	603	501
82	61	65
661	569	545
85	102	76
64	65	50
237	214	199
81	76	71
1553	1458	1346
5254	5125	4499
2	0	1
744	670	512
3011	2917	2532
1839	1754	1517
342	397	324
364	388	311
453	514	485
1021	1111	933
30	31	27
69	84	80
91	135	146
234	193	207
303	328	263
517	479	452
185	193	162
70	78	79
1275	1424	1210
667	787	730
3	7	4
17	13	8
4	6	2
2	7	5
199	195	162
11	14	8
100	101	83
229	216	182
808	894	683
148	128	90
1507	1600	1320
204	223	217
359	350	279
530	529	438
25	32	32
57	62	63
1931	1704	1554
32	29	23
13	7	4
83	57	61
6	5	8
6	5	7
83	79	60
250	270	188
22	30	20
90	96	77
62	64	47
151	115	114
157	162	166
34	39	34
27	37	25
1	0	0
65	65	38
278	273	243
118	126	92
125	132	109
65	54	60
7	10	12
328	338	288
662	691	629
529	636	519
4	6	1
27	24	12
37	37	30
57	65	52
23	35	30
144	155	137
35	31	31
29	25	25
14	17	14
53	47	37
39	38	49
1	3	0
1038	969	906
293	251	192
203	197	165
83	73	101
1360	1215	1053
82	84	85
93	74	61
112	105	79
24	28	23
338	350	322
432	437	397
708	682	581
276	249	205
4	2	2
57	48	39
85	78	72
252	247	225
137	148	125
2	6	7
2	3	2
2	4	2
17	18	7
443	479	419
57	69	52
79	77	54
0	0	1
762	786	679
21	20	14
14	16	14
114	112	81
607	523	462
283	232	220
22	29	15
90	84	77
57	41	48
110	108	77
269	205	198
56	92	90
2	1	2
276	231	198
71	58	53
264	276	247
374	379	295
1	5	1
4	6	4
901	811	736
675	652	509
3241	2901	2539
26	15	8
218	233	174
189	149	153
134	108	70
1280	1287	1054
0	1	1
74	87	76
198	222	158
8	7	8
10	8	10
28	17	20
130	122	112
166	139	114
124	102	86
7	9	9
41	30	28
110	116	86
38	31	33
122	135	97
236	225	228
166	174	148
3	4	4
42	34	18
54	31	29
69	50	47
42	24	28
239	236	223
62	45	34
105	107	110
233	224	171
113	84	78
9	8	11
19	10	8
8	6	15
42	36	25
114	92	89
619	598	436
69	60	53
113	115	95
35	39	31
2	2	3
29	31	31
232	213	198
16	19	10
308	279	257
204	174	154
198	171	153
2	1	0
4	2	3
22	29	22
6	6	3
179	144	110
108	89	75
82	63	54
115	96	79
6	11	5
185	135	132
108	87	71
11	10	6
4	1	1
25	14	17
5	7	6
1	0	0
2	1	1
217	137	136
411	387	290
105	82	63
14	8	10
237	231	205
26	21	15
4	2	6
3	3	2
1	1	4
1	1	1
1	0	0
7	7	0
19	11	13
37	23	15
5	4	7
93	86	85
60	71	57
149	158	111
15	23	14
71	65	57
3	1	1
6	8	13
10	8	3
725	653	608
936	726	645
158	155	129
114	114	84
9	4	3
27	42	19
2	1	1
5	2	6
110	115	87
366	286	265
114	144	124
81	48	57
49	45	30
5	4	1
108	109	108
686	712	593
1665	1691	1489
397	321	291
676	700	641
415	368	285
32	21	22
36	24	35
628	751	701
267	321	312
34	37	29
8	17	15
210	172	145
68	63	35
1	1	0
1	3	0
22	20	19
3	0	3
13	11	8
5	8	6
21	12	5
26	21	30
49	54	45
87	94	68
47	42	36
117	92	70
46	53	48
74	47	46
16	14	23
38	47	32
12	12	9
4	5	2
213	178	166
17	19	25
1382	1327	1101
30	36	40
167	181	154
469	413	377
361	346	280
24	22	20
258	258	251
78	64	71
8	8	8
60	59	69
15	18	10
4	2	2
37	46	46
23	30	16
75	71	75
61	63	49
33	31	25
2265	2262	1814
36	30	35
135	160	130
119	122	86
121	103	66
269	200	156
7	1	5
10	14	13
44	37	45
9	12	10
94	83	86
7	6	7
82	73	60
97	78	75
10	9	7
10	7	7
1	1	1
3	5	2
17	19	20
205	215	220
21	25	17
180	208	182
29	29	29
70	75	63
110	142	130
296	304	277
286	268	252
199	217	173
26	16	29
118	127	116
207	243	215
2	4	4
4	7	6
2	3	3
343	351	323
21	21	21
50	51	58
117	87	91
33	24	21
9	6	3
65	94	79
3	4	2
2	2	4
6	8	0
7	9	5
669	666	564
1130	1091	971
740	680	659
70	62	49
2	3	3
4	8	2
1	7	4
25	32	18
7	12	6
30	30	25
1	2	1
1	2	2
9	6	5
622	469	414
342	303	245
65	77	68
2	0	2
231	282	198
3	1	1
60	55	43
6	17	13
8	11	6
7	9	7
106	138	137
428	396	364
68	71	57
127	127	96
721	909	727
172	141	151
37	30	26
346	355	315
303	293	263
0	1	0
85	91	77
17	13	13
9	4	4
21	24	26
49	44	34
49	65	49
10	11	13
62	75	62
43	48	38
102	112	90
25	24	21
50	44	40
1098	1226	991
238	249	217
59	56	54
15	21	10
105	119	97
241	231	184
101	93	92
0	0	0
53	26	21
27	21	24
31	22	17
2	3	4
57	39	33
35	25	29
56	50	45
58	40	34
32	22	26
53	48	44
92	99	97
5	2	7
3	5	9
69	52	47
68	82	70
972	903	829
151	155	133
161	180	154
657	630	563
160	123	123
72	80	72
32	39	41
64	49	36
2	2	0
54	62	38
47	48	51
8	13	10
1	1	4
7	2	3
10	8	9
172	172	132
138	140	117
42	47	35
540	495	419
508	467	399
423	383	322
191	193	164
19	26	24
215	179	147
81	139	86
472	470	479
258	223	191
9	10	4
6	12	8
1	1	1
2	1	1
28	34	27
39	33	32
401	419	326
4	9	7
15	15	21
155	148	134
32	27	38
58	50	57
214	229	190
69	74	62
43	58	40
35	38	36
5	3	5
319	345	287
92	77	83
41	30	32
62	68	43
64	65	45
345	385	301
119	110	79
32	31	22
35	43	31
221	189	134
52	40	36
149	126	91
12	17	18
6	5	13
880	888	817
2	2	1
0	0	0
10	2	6
15	14	11
20	15	9
12	15	11
7	6	6
36	35	28
0	0	0
6	5	4
138	119	99
129	114	109
13	32	20
260	211	190
71	67	59
450	390	341
74	73	65
8	8	6
23	18	13
128	150	121
132	131	110
19	29	15
21	18	16
2	4	3
648	803	738
625	502	466
53	52	51
114	118	94
115	78	81
541	528	416
390	362	331
872	984	915
1110	899	746
62	53	39
234	236	197
267	279	239
11	9	16
136	108	108
17	8	5
16	8	6
17	33	12
18	15	22
62	45	42
286	257	180
2	1	1
9	3	1
17	16	7
12	3	3
9	6	6
19	15	10
39	42	21
64	49	52
108	154	126
0	0	1
11	18	17
82	65	50
30	22	20
25	19	23
90	96	69
88	107	86
29	27	21
63	64	60
6	4	1
46	31	31
29	31	36
15	14	23
8	9	7
140	127	137
236	275	274
12	8	4
32	31	35
10	15	7
379	382	317
146	102	89
103	83	70
209	203	189
21	24	9
183	124	124
4	4	3
100	99	90
94	79	67
2	0	2
1	1	0
8	7	9
30	27	21
4	4	1
311	366	293
3929	3880	3440
509	531	469
85	64	62
2	5	9
0	0	0
4	2	0
4	2	2
0	2	2
1	0	3
3	3	3
7	7	7
212	212	198
264	231	187
101	87	79
93	81	71
274	280	255
50	39	37
2	0	2
160	150	124
53	42	43
28	22	32
70	54	54
9	23	16
20	16	14
238	229	161
71	81	78
39	35	29
48	58	42
19	24	10
3	4	6
16	12	15
259	252	197
84	77	87
99	100	79
202	191	165
56	61	35
456	517	390
706	667	517
66	83	73
139	146	130
113	98	83
6	10	5
0	1	1
35	39	56
182	199	178
955	859	831
1324	1298	1141
220	220	197
1	1	2
725	794	738
1773	1969	1818
314	311	253
18	11	17
18	17	11
51	51	52
328	358	265
174	170	146
82	59	67
106	106	99
44	60	49
151	142	117
11	4	7
96	107	83
112	91	86
2662	2371	1995
140	153	109
40	42	43
2536	2483	2067
244	224	183
25	27	29
23	18	22
884	998	963
419	395	370
0	1	3
7	1	3
202	229	205
624	577	449
197	181	151
119	142	97
412	387	324
425	423	365
128	143	141
61	82	62
5	2	2
5	2	3
11	9	6
436	395	380
453	367	383
226	256	258
8	3	5
248	281	215
2	6	5
101	95	90
347	364	265
115	107	91
5501	5723	5423
146	131	114
3311	2846	2346
1061	901	703
434	407	311
897	873	702
263	244	181
53	53	33
1221	1022	837
280	258	174
606	530	465
53	73	47
71	79	71
183	231	136
775	757	579
951	835	643
4709	5372	5111
23	25	17
199	152	148
125	108	112
148	144	113
312	316	230
115	95	100
33	37	25
107	128	108
111	113	104
73	71	60
714	721	595
339	305	242
175	160	152
1092	1139	905
8	6	6
1915	1693	1619
1	4	2
805	728	625
1663	1409	1214
965	834	731
1662	1409	1214
4	6	4
7	8	4
40	37	35
395	380	348
75	89	70
24	9	22
115	128	123
148	139	110
658	675	582
64	56	50
247	197	204
96	78	64
4	4	3
186	160	155
4025	4194	3743
417	443	441
221	206	206
799	727	596
64	72	81
91	116	106
993	974	871
475	472	391
141	141	112
313	270	263
20	24	37
403	407	379
53	46	61
1	1	1
12	4	3
50	40	29
626	568	454
28	30	9
142	112	93
28	35	23
551	542	461
754	867	712
68	53	44
1	1	3
134	135	105
20	24	18
33	31	41
9	11	10
241	216	182
44	56	38
81	62	61
102	103	89
227	210	150
6	5	4
0	2	1
818	842	638
52	63	44
493	453	404
765	757	613
135	151	124
351	409	341
261	246	202
151	160	142
29	29	21
11	5	4
135	105	80
673	632	522
1448	1638	1523
4219	4759	3946
43	33	39
481	457	398
95	69	87
1859	1764	1461
82	88	68
89	122	100
119	111	96
93	106	91
77	70	82
73	104	71
183	151	133
100	90	105
238	257	223
1638	1639	1491
212	204	177
110	116	88
262	241	242
5	2	5
3	7	5
319	272	207
2	2	0
12	23	20
82	79	82
17	25	9
58	66	51
26	39	21
4	6	5
124	102	72
54	59	50
38	33	30
22	15	19
127	119	103
9	10	10
128	126	107
792	868	758
33	27	18
66	75	57
402	383	321
142	110	121
58	49	46
121	86	93
194	178	142
23	28	29
108	109	79
131	144	111
133	119	102
32	24	29
235	205	156
150	150	131
226	211	178
1895	1707	1393
20	12	21
10	8	8
7	14	4
0	0	0
14	9	20
10	13	8
4	10	10
6	2	0
1	6	1
152	133	151
357	332	273
165	174	154
12	8	8
10	3	7
3212	2835	2390
141	151	134
46	31	32
456	466	416
10	12	10
168	189	129
31	38	25
54	52	55
7	14	9
23	16	14
43	60	54
37	43	45
158	194	154
349	357	273
139	175	143
125	126	102
87	79	65
200	184	162
45	50	56
1484	1453	1251
62	85	96
3	6	0
108	79	83
29	36	20
16	17	14
27	22	15
9	5	4
5	10	6
20	16	12
1	3	5
25	23	16
85	60	57
99	78	67
2	6	3
20	27	22
8	22	23
141	148	138
5	6	7
191	185	169
0	0	1
2162	1888	1584
0	1	0
208	221	157
44	46	43
354	326	260
38	30	33
32	23	31
227	193	157
227	193	157
258	257	212
33	32	27
44	33	41
14	13	7
5	3	1
5	7	8
88	98	99
5	1	3
2	0	2
10	1	2
10	7	1
56	40	49
21	19	17
293	293	261
89	96	78
14	14	7
3	2	2
18	13	24
439	411	368
181	169	174
1	0	0
5	3	7
76	83	64
183	167	170
13	10	11
8	10	9
95	84	52
17	16	13
23	15	16
693	603	526
2	2	2
340	342	253
582	547	532
28	31	26
56	61	41
76	62	81
5	9	6
1	1	1
21	25	24
93	125	108
113	144	130
101	77	64
107	90	61
10	9	3
6	7	8
87	86	76
38	35	28
422	424	388
6	4	5
0	1	0
71	86	63
351	317	240
19	19	13
56	59	46
4	2	2
6	4	4
15	19	10
1	1	0
28	16	17
20	20	9
12	8	15
130	112	95
39	33	32
803	925	721
13	16	18
244	211	199
11	4	7
35	24	15
14	21	10
37	23	19
136	119	86
4	4	4
8	5	6
9	9	7
15	16	6
5	3	2
0	2	0
5	0	5
11	9	8
1	1	6
6	11	14
664	715	552
93	91	104
15	16	5
4	4	9
8	2	7
114	107	102
5	3	4
46	52	33
2	3	4
38	32	29
70	89	66
1134	1155	1078
275	292	262
26	24	23
0	0	0
9	6	3
8	5	7
1	4	3
134	121	113
103	93	115
111	105	96
125	141	127
43	57	60
58	58	62
221	232	207
72	57	63
39	52	49
246	213	182
67	68	63
179	169	132
121	114	89
9	9	4
29	31	33
6	4	5
6	4	5
25	11	9
8	8	9
7	10	5
8	11	8
2	1	0
235	186	161
234	183	134
65	69	40
370	329	281
1795	1661	1454
1	0	1
86	93	94
381	437	370
1089	995	815
709	716	620
347	375	368
4024	3937	3307
134	132	82
0	2	1
1051	1025	868
344	372	278
91	77	59
471	432	396
712	697	604
547	597	541
241	251	192
21	22	13
0	1	3
2250	1896	1666
2520	2659	2443
64	50	41
1	4	1
2	2	1
6	7	4
20	10	16
61	55	36
10	4	5
57	40	24
47	52	39
123	103	111
2	4	2
17	7	13
37	34	21
1	2	1
9	7	17
84	65	57
55	52	34
36	38	25
35	30	31
7	9	8
61	46	52
12	7	6
304	314	301
166	167	132
390	380	321
38	41	36
37	30	23
136	139	116
77	69	58
336	276	251
133	129	119
26	31	21
97	97	65
66	54	55
34	25	27
4	13	9
2	0	1
101	99	77
24	21	19
15	22	7
5	2	0
30	32	19
129	110	99
101	94	78
4	5	0
5	4	2
10	9	8
35	25	20
306	300	251
26	38	34
2	0	0
6	6	5
6	5	3
3	6	2
50	73	68
1	1	1
3	3	3
85	115	92
37	28	27
13	8	3
58	58	52
209	204	156
123	126	113
19	9	10
13	10	8
112	80	79
94	91	88
269	243	166
113	134	86
192	182	128
161	138	143
40	39	29
166	143	110
72	82	49
42	44	59
818	773	588
574	528	423
664	699	480
19	19	15
6	9	6
37	29	27
7	7	0
31	35	27
19	19	18
183	188	172
485	409	345
478	465	357
10	10	8
14	17	13
10	9	16
3	6	4
3162	3253	2618
27	20	19
1	0	1
4	6	11
1266	1350	1145
178	136	130
223	244	250
644	560	467
187	157	162
255	223	226
83	100	81
105	115	101
67	61	48
92	100	74
111	113	111
81	93	97
340	285	231
38	41	33
7	13	7
11	8	14
9	9	5
47	32	29
19	21	23
110	96	66
107	84	61
1	2	2
6	5	2
3	3	11
31	22	29
537	532	526
800	761	568
16	23	15
4	4	4
29	28	24
148	138	132
84	91	81
14159	13150	11963
367	322	253
376	375	359
158	163	142
220	251	217
1136	1032	866
30	35	28
4	2	4
331	387	348
506	587	478
84	84	71
5007	5299	4873
27	32	24
49	60	52
109	93	99
48	52	35
212	191	178
45	66	38
136	141	136
1	2	5
994	929	753
1740	1727	1519
156	164	151
19	34	28
518	559	577
234	203	183
116	89	88
3	3	3
2	1	2
3	0	3
124	109	109
362	307	274
63	51	43
61	73	43
1	3	0
1	0	0
17	13	10
262	232	190
64	46	45
57	59	56
15	16	15
31	34	29
9	10	5
230	202	201
123	115	108
39	19	23
28	29	20
516	588	495
235	260	167
334	340	313
4	4	2
2	5	0
2	2	4
9	8	14
25	16	14
86	101	77
0	0	0
115	111	100
26	22	11
3	1	0
737	658	553
416	399	360
20	16	14
111	112	90
138	131	119
131	106	91
306	273	245
42	39	37
417	399	342
3	5	9
10	12	15
6	5	0
252	284	266
520	512	479
6	5	12
1328	1189	967
36	43	34
10	10	6
6	6	11
1	1	0
47	45	42
18	15	11
10	14	7
163	149	136
149	112	75
162	122	110
20	14	13
173	168	121
210	213	155
239	271	229
7	6	3
30	54	29
14	11	16
58	71	43
366	450	417
234	239	172
12	9	11
3	4	2
457	404	316
1	0	1
2	2	1
103	117	99
144	131	102
10	11	6
132	141	108
110	105	102
70	86	48
14	11	10
461	333	319
23	14	15
140	124	71
27	33	18
34	38	29
248	196	180
40	32	31
151	139	86
218	232	201
43	24	22
33	32	26
75	71	67
9	9	8
17	15	12
8	4	7
397	378	271
142	178	127
35	25	34
9	5	7
75	92	84
77	65	54
50	45	55
7	5	10
8	7	5
13	23	9
89	71	67
49	31	33
34	31	29
8	8	3
67	64	51
69	54	35
293	250	235
302	216	200
66	64	57
21	10	8
13	13	12
24	15	9
10	6	10
225	254	222
44	49	45
23	18	18
1	5	3
11	8	8
11	11	10
449	428	427
65	86	52
138	110	110
1	1	1
8	8	9
8	6	2
81	70	47
11	17	11
137	149	114
310	280	205
43	29	29
75	72	51
60	53	40
15	15	16
48	33	30
21	24	14
225	206	159
25	19	19
61	46	42
446	467	357
892	1038	875
680	774	786
147	147	95
2	4	0
68	62	52
125	123	98
50	51	35
403	403	361
20	27	31
23	25	22
8	5	7
4	4	6
29	27	27
52	57	47
52	44	45
43	42	35
134	174	122
213	266	194
88	81	61
10	13	15
0	0	0
327	346	285
104	104	93
241	192	146
8	14	11
57	46	35
150	130	91
12	9	15
3	1	4
1016	1006	1004
57	62	53
4	12	7
14	19	13
16	9	13
1	1	1
149	106	114
65	51	32
168	168	135
99	97	94
16	10	13
27	28	18
250	255	192
1396	1294	1190
121	110	110
644	699	641
1073	1113	937
1764	1969	1651
1110	1205	1027
708	722	675
63	73	65
208	238	217
82	89	70
25	23	17
294	232	214
144	136	120
99	59	52
1120	1012	879
92	106	88
149	171	152
264	280	254
105	130	107
856	814	653
90	110	84
1049	1212	1157
1830	1954	1799
8	11	10
209	235	183
36	57	51
63	75	52
85	86	76
134	138	104
25	21	15
152	154	117
195	217	171
55	44	36
69	78	63
33	38	24
97	88	60
388	335	315
36	32	38
3	1	5
11	17	9
21	24	15
21	19	10
6	7	3
2	1	2
1684	1907	1750
6509	6972	6342
41	37	33
97	90	73
43	45	39
43	45	40
54	43	44
451	379	346
5	8	4
255	212	163
12	20	7
16	13	13
197	233	216
46	38	51
357	359	317
69	78	70
1	1	1
486	468	409
77	76	54
18	22	11
939	973	905
449	444	424
200	182	155
49178	51670	47462
372	363	297
113	127	130
40	36	35
359	421	388
610	592	589
139	157	128
3080	3441	3212
5674	6394	6143
81	108	104
170	216	181
82	88	78
50	48	36
335	339	293
6	11	10
57	63	52
103	100	85
13	8	15
588	533	464
356	310	290
0	5	3
9	11	8
52	63	39
43	37	31
180	203	138
173	159	161
117	146	125
12	13	16
261	268	234
3	2	0
0	3	0
321	315	293
28	42	24
24	23	20
103	109	87
41	42	33
578	631	653
145	159	133
24	36	31
27	32	34
325	333	287
50	53	51
8	7	1
70	43	48
41	42	42
55	63	50
52	67	47
5	5	4
568	560	569
4174	3724	3237
97	93	64
69	86	67
30	24	28
111	95	102
379	339	274
52	68	52
579	525	375
36	28	28
43	36	37
63	59	65
72	57	53
92	86	68
59	58	44
31	20	11
90	82	75
26	30	26
20	17	11
8	6	6
1	3	1
75	93	74
40	40	38
78	79	71
62	67	68
35	21	32
478	412	353
11	18	21
391	344	260
573	538	507
90	80	59
66	50	44
5	3	1
32	25	27
17	18	7
4	7	3
48	53	48
624	538	487
164	140	106
672	605	490
223	252	234
41	32	31
56	35	29
192	173	156
42	39	36
12	14	12
293	256	190
200	204	201
585	665	665
164	173	144
7	8	6
57	43	36
161	151	100
590	615	588
4	0	1
0	1	1
26	35	33
3	8	1
60	56	48
53	50	40
34	22	21
27	32	27
4	7	2
32	34	28
30	23	29
98	92	74
172	121	97
62	71	40
1	3	0
180	150	107
1363	1280	1064
6	1	0
234	237	205
76	113	81
77	92	99
37	33	30
8	8	7
28	27	21
19	12	11
5	6	6
45	46	28
36	27	21
28	14	18
96	71	50
64	51	35
15	17	11
3	10	5
10	11	12
86	85	66
75	82	62
18	22	21
14	6	9
4	5	4
5	2	5
4	2	3
2	1	0
76	62	55
25	11	16
295	240	206
646	601	601
554	505	427
584	671	659
56	53	56
103	81	76
1174	1124	911
18	25	13
36	44	31
89	79	77
256	265	224
27	26	19
27	23	20
32	28	29
175	172	128
305	233	237
2	1	2
17	17	12
41	59	20
38	32	23
2	5	1
2590	2263	2133
1884	1582	1515
36	24	17
217	243	194
164	196	166
414	476	367
0	1	2
51	48	46
187	175	147
51	48	43
6	13	6
84	53	55
4	7	7
45	41	31
429	387	298
1	0	3
204	213	188
113	134	101
8	15	13
13	11	13
27	35	27
7	8	12
7	8	12
5	8	10
64	49	42
27	24	22
66	61	53
3	2	1
31	33	22
3	7	5
549	462	440
37	31	23
29	39	29
11	10	13
23	19	24
62	61	46
333	287	212
41	35	29
2	5	3
7	5	6
0	0	1
39	24	17
81	90	70
131	118	98
12	15	11
33	42	36
24	19	25
8	13	18
79	98	81
3	1	1
4	2	4
1	5	1
2994	2617	2357
60	61	61
324	338	276
518	530	427
111	123	114
45	36	26
13	16	13
43	27	21
20	21	10
18	8	16
700	679	600
513	593	507
10	13	11
31	34	33
35	43	29
90	78	73
107	103	82
152	127	119
77	81	64
39	41	34
5	1	6
271	303	289
288	273	236
140	127	125
237	296	208
70	68	58
47	55	42
19	21	25
110	109	98
10	12	9
6	6	6
3749	4466	4033
35	42	54
158	137	101
11	8	5
5216	4948	3950
335	399	342
1021	911	779
1008	1076	878
171	187	173
82	79	82
6	4	5
7	4	7
166	140	144
122	131	86
76	53	66
257	267	200
19	19	29
378	370	271
100	103	91
79	78	62
46	50	37
78	74	74
735	730	600
111	114	98
43	37	41
6	6	5
300	258	254
479	485	409
63	51	31
15	17	18
531	539	507
165	167	163
4	4	3
57	75	60
253	218	182
8	7	7
77	56	59
32	28	29
243	244	225
547	540	442
88	99	84
7	4	8
46	25	25
193	216	211
107	122	96
0	0	0
127	130	110
612	551	472
51	48	36
234	208	196
280	295	232
28	29	24
118	95	137
21	30	24
23	29	23
4025	3937	3463
164	157	132
3	4	8
3	2	2
273	221	151
124	145	124
44	39	31
213	176	144
489	447	339
1	0	2
29	28	16
597	690	610
188	156	106
65	82	63
10	7	10
5	4	4
651	573	443
208	250	202
4	8	7
243	217	181
65	51	45
0	3	1
2	0	5
12	2	4
3	0	0
1	1	0
7	8	5
6	5	5
5	0	4
1364	1387	1244
11	17	10
24	25	14
194	177	154
65	55	43
214	194	159
3	3	4
9	8	6
61	67	63
67	63	64
27	41	47
86	91	70
25	17	16
23	15	16
167	176	163
19	17	2
45	37	30
228	208	193
730	709	581
246	258	194
40	55	42
110	117	78
30	22	31
72	62	54
20	36	25
34	54	32
452	400	333
7	8	9
3	5	14
13	24	17
271	239	204
112	90	77
67	75	74
34	31	35
88	84	58
38	38	37
249	258	204
585	572	503
37	28	28
49	48	42
101	68	78
14	15	11
26	18	22
59	35	33
78	76	48
47	37	34
9	5	6
8	4	3
12	5	3
15	6	12
166	166	140
4	3	0
33	31	22
165	141	112
15	15	10
77	79	62
26	29	30
21	10	7
2	3	4
37	39	26
17	24	22
969	967	787
187	180	150
9	9	6
268	274	244
12	14	10
2420	2341	1902
1190	1305	1083
17	14	19
39	32	29
18	29	17
7	11	1
4	1	1
9	15	5
25	18	13
1	4	2
1047	1028	861
274	364	281
159	193	143
0	4	2
10	10	10
99	90	72
17	12	22
39	25	27
25	26	23
2132	2330	2144
2	4	3
544	437	389
416	441	370
30	35	21
481	435	361
1146	1108	957
1186	1170	949
879	942	710
896	962	767
1636	1456	1206
360	350	299
189	211	182
562	500	501
162	168	167
28	16	19
17	12	17
30	15	27
801	906	869
57	43	50
67	74	68
60	56	52
325	305	264
844	991	824
56	78	50
79	111	73
136	114	109
49	31	39
137	128	112
447	443	356
14	6	8
8	2	4
113	108	99
42	56	59
1	3	8
6	6	5
283	197	207
107	110	103
8	5	2
1	1	3
1	4	2
20	13	22
5	3	2
282	236	251
4	4	6
2	3	1
5	7	5
213	156	154
345	423	377
2	1	2
4	5	4
3	5	3
290	321	346
14	14	6
405	385	357
542	666	564
1183	1080	1013
21	22	15
21	22	15
0	0	0
7	1	0
0	0	0
1	1	0
7	11	4
6	5	2
16	11	12
258	210	165
82	94	59
225	169	170
223	167	162
153	139	124
7	8	3
6	4	12
528	447	395
227	198	145
43	44	34
5	11	9
158	144	132
168	154	157
51	41	36
30	36	22
810	962	770
277	345	278
103	102	78
314	255	275
59	53	37
6	8	10
63	48	45
44	48	29
5	4	4
27	12	25
33	17	16
3	2	2
144	168	129
3	1	4
23	23	28
120	110	123
0	0	1
21	13	6
25	34	21
11	9	8
9	5	5
1130	917	790
279	269	222
73	59	39
21	20	16
63	76	47
467	459	425
110	105	101
2	0	1
140	121	122
19	18	25
236	194	152
132	131	110
162	126	123
72	83	65
56	51	41
5	7	5
25	15	20
59	68	55
9	14	7
65	41	41
248	218	163
119	136	103
21	22	26
109	93	91
78	71	62
41	36	24
84	68	62
122	129	93
6	7	3
30	23	23
412	353	321
131	116	117
11	7	7
2	5	1
52	75	52
498	401	356
63	60	47
39	45	41
34	32	27
21	15	12
46	40	31
588	566	495
11	17	17
89	74	59
402	406	330
130	116	89
3	4	2
8	4	4
21	25	11
32	33	37
6	6	5
402	317	313
149	136	115
5829	4995	4402
0	0	0
0	0	0
2	0	1
109	112	87
437	424	341
74	85	81
80	77	68
30	33	30
114	96	107
237	211	184
159	156	122
2	5	2
20	29	24
376	336	294
106	112	103
30	19	19
272	235	177
93	62	77
64	51	57
65	58	54
27	40	33
38	26	25
8	8	7
869	704	650
1320	1220	1075
1	2	1
213	270	247
370	358	363
946	967	782
17	20	13
6	7	4
0	0	1
1	1	0
8	4	0
2	2	4
2	0	2
1	0	1
3	3	0
153	148	118
203	145	112
110	105	74
198	171	129
67	81	59
81	68	43
25	26	14
157	146	107
91	83	66
38	58	35
82	66	55
180	168	116
337	319	233
32	31	23
39	28	21
65	1013	6
54	50	41
48	40	33
279	256	225
129	115	103
3	2	1
89	76	62
75	87	61
18	11	14
14	10	14
68	59	39
260	238	214
56	51	30
2	3	4
86	82	68
394	377	365
206	215	169
129	140	117
59	53	40
509	510	408
184	173	155
123	112	103
11	11	3
63	64	56
317	255	217
19	14	8
53	46	51
106	102	91
1	5	2
1	1	5
13	9	9
337	313	245
75	63	55
30	28	26
153	149	138
94	71	70
6	3	2
2	0	2
3	3	4
64	78	60
1635	1777	1439
557	641	541
510	516	437
5063	5611	4971
2	4	3
102	0	0
54	57	70
75	61	61
3	8	7
3	2	2
2	2	1
5	5	7
542	529	512
1353	1349	1206
1349	1461	1169
116	125	103
2	4	4
22	19	16
16	12	8
333	366	306
0	2	1
3	3	4
45	45	33
47	46	28
33	36	26
5	11	9
45	47	32
68	53	62
57	64	59
430	403	366
2	1	0
3	3	2
0	1	2
17	11	14
408	380	323
122	113	132
495	479	404
137	158	140
4	4	2
77	90	97
64	77	58
1478	1369	1172
146	129	110
45	50	39
12	11	14
0	0	1
1	5	6
1632	1521	1431
11	9	7
521	574	552
430	444	426
95	111	85
1097	976	881
140	150	135
331	341	265
3	3	0
1	2	0
226	223	210
657	631	505
196	182	156
7	6	1
18	15	11
378	354	286
64	50	49
513	515	468
167	185	168
15	30	34
91	114	124
35	34	37
44	55	56
481	414	446
14	10	18
68	60	47
30	24	12
40	30	18
110	150	108
48	37	32
382	433	333
186	174	173
49	49	42
65	92	64
114	129	108
299	300	247
43	53	60
340	321	269
895	949	896
115	117	96
11	11	12
75	80	70
278	274	227
31	45	36
596	564	465
115	132	108
58	76	54
193	199	172
56	67	67
29	23	29
32	46	45
298	238	225
604	625	606
567	624	644
437	397	353
2	3	2
