S1	S2	S3
21	13	23
79	59	66
23	14	14
7	3	4
22	13	12
6	6	4
24	12	11
169	149	152
0	0	0
172	141	155
81	53	54
10	2	10
10	4	3
12	11	14
12	9	6
2	1	2
7	6	4
20	22	8
28	23	18
25	35	26
2	0	1
20	9	9
1	0	1
209	191	176
29	20	17
17	24	26
5	6	5
6	2	6
6	10	17
105	68	91
45	19	35
1	1	0
4	2	2
0	0	0
11	9	13
31	24	51
65	63	53
2	6	10
30	26	42
8	7	4
5	5	10
79	72	79
1	0	0
1	2	3
3	0	1
1592	1199	1397
49	33	36
250	240	250
341	284	311
136	86	99
15	11	25
10	7	5
12	15	9
8	5	11
15	7	8
368	337	357
340	303	336
9	12	10
29	14	17
22	13	24
59	50	47
70	50	64
59	77	86
55	41	41
20	19	24
1	2	2
263	242	227
163	133	135
97	98	94
204	185	178
34	45	43
28	21	27
18	9	14
99	103	109
5	5	6
1	2	4
3752	3158	3371
38	52	38
76	42	67
10	7	9
3028	2303	2553
188	191	228
557	490	560
617	489	534
69	60	67
58	41	52
2	2	1
0	1	1
101	92	95
87	59	67
61	39	60
141	115	127
6	9	16
139	128	153
44	36	44
31	40	46
21	17	20
33	18	30
408	316	362
54	60	67
42	36	31
6	11	3
114	116	99
196	193	189
28	29	25
9	12	9
376	372	365
96	78	107
2	0	0
35	32	35
87	65	76
3	4	3
39	27	24
16	22	20
189	153	150
255	216	223
67	58	47
4	4	1
14	16	14
219	199	245
49	64	51
1	0	0
111	76	93
256	250	251
49	43	39
146	116	132
205	152	165
14	19	11
75	53	66
22	21	17
11	5	10
2100	1909	2328
93	68	83
5	2	4
1	2	2
83	61	72
124	106	86
41	27	29
104	79	78
143	140	151
0	0	1
11	1	12
516	438	485
72	47	67
39	38	39
5	5	3
3	0	2
346	272	291
178	124	158
1	1	1
69	75	85
34	30	41
0	1	0
1	0	3
1	1	1
0	0	1
0	0	0
3	1	4
0	0	3
0	1	0
975	687	879
6	10	4
15	12	14
60	63	68
28	20	23
84	77	79
4	1	2
4	2	1
41	28	42
42	38	48
26	31	30
64	59	48
9	6	8
2	6	6
67	65	80
6	9	4
18	20	15
97	92	103
314	236	254
151	118	127
36	40	34
52	51	59
25	21	12
56	42	33
12	16	16
34	36	37
202	164	149
5	1	7
1	2	1
11	10	11
159	162	164
52	54	51
39	16	27
32	24	20
23	32	34
22	27	23
154	120	150
350	290	273
23	15	17
21	24	25
45	35	41
5	5	7
15	12	7
22	11	13
25	21	31
11	18	13
2	2	1
0	0	0
0	2	1
10	4	7
54	57	54
1	0	1
24	19	19
66	60	78
8	14	14
53	34	37
12	18	20
10	3	7
2	2	3
19	11	11
11	4	5
454	354	418
110	99	107
4	1	3
182	161	149
5	8	4
1133	807	877
821	627	677
9	8	8
16	4	16
15	10	9
2	1	1
0	1	0
6	6	6
12	9	11
1	2	1
441	445	447
261	231	229
150	151	162
1	0	0
5	3	2
40	31	47
21	9	14
12	9	10
20	11	13
2078	1704	1883
0	1	4
254	215	256
259	190	212
25	23	17
353	270	286
743	535	580
945	742	840
831	643	665
770	566	610
1011	902	887
112	129	128
145	119	131
280	193	276
155	114	139
12	13	18
7	12	4
10	11	10
820	694	770
16	14	17
34	36	41
45	41	42
154	141	134
750	735	751
35	47	36
58	58	63
76	48	64
37	23	37
65	49	71
214	162	159
5	5	10
2	4	2
52	42	45
34	35	20
1	1	0
9	6	5
113	82	97
93	78	74
2	0	0
0	0	1
1	0	1
2	5	10
1	0	1
105	145	127
1	5	1
4	2	1
0	2	0
128	86	113
400	325	330
1	0	1
0	1	4
2	1	1
319	250	266
4	3	6
286	226	252
572	499	521
309	338	352
23	13	10
23	13	11
0	0	0
0	0	0
0	0	0
0	0	0
5	1	3
1	1	2
14	9	9
84	63	74
43	54	56
104	84	84
81	64	69
62	53	64
4	2	4
5	5	2
221	191	196
109	74	84
17	12	21
6	2	2
96	79	97
121	99	94
21	15	11
36	28	28
747	613	678
319	217	249
46	29	58
221	176	200
23	16	16
4	2	8
23	19	15
20	15	20
3	0	5
10	3	3
6	6	2
3	1	0
140	82	123
3	3	4
19	16	19
68	61	91
0	0	0
5	3	8
10	7	11
7	6	5
3	0	1
475	326	378
209	142	152
31	30	13
3	6	13
51	26	29
344	321	293
81	73	114
2	0	3
59	39	48
7	9	6
110	58	69
113	95	83
96	77	90
44	20	31
27	20	35
4	1	2
13	7	8
45	33	37
7	5	6
20	19	15
84	59	71
61	64	67
10	12	8
85	79	63
80	56	67
21	13	12
48	32	31
59	50	53
3	0	0
9	16	8
195	156	187
100	86	107
4	1	4
0	0	1
49	41	64
174	143	158
37	31	16
16	10	23
16	13	16
4	7	9
27	19	25
212	182	203
18	10	12
39	30	24
256	170	228
57	38	47
3	1	1
3	2	0
15	7	6
23	24	20
2	3	2
295	189	223
121	93	110
2146	1666	1951
0	0	0
0	0	0
0	0	0
102	75	95
214	184	187
62	58	56
55	47	50
14	19	17
59	56	62
103	100	99
90	64	69
1	2	1
16	12	7
134	124	131
55	50	41
17	9	16
83	48	72
47	31	39
48	29	32
20	9	21
19	21	22
15	12	13
2	1	3
372	291	326
705	586	611
0	0	0
261	184	206
324	272	288
590	512	524
10	6	8
3	2	7
1	0	0
0	0	0
0	1	0
0	0	1
0	0	0
3	1	1
1	0	0
67	66	72
71	56	52
55	42	37
95	76	76
40	29	28
57	45	39
16	15	12
75	68	53
52	42	49
35	38	28
38	27	22
119	88	77
186	123	143
10	15	12
15	16	10
61	124	2
25	26	7
20	16	20
138	119	111
48	60	46
3	1	1
37	39	45
67	46	56
12	7	4
12	9	7
29	22	18
123	103	118
26	25	24
2	1	1
27	37	28
323	259	315
143	114	146
75	63	92
36	23	26
288	218	284
139	95	116
87	38	60
7	2	7
67	40	56
134	89	115
9	9	6
12	11	14
61	42	60
0	0	1
1	3	1
5	3	0
136	123	147
29	22	20
15	9	14
84	56	75
29	39	40
0	0	0
0	0	0
1	0	0
70	61	63
993	876	945
569	498	505
343	301	301
3588	3650	4073
1	0	1
1	1	0
47	38	58
40	35	40
3	6	2
0	0	3
3	0	2
4	2	6
479	373	450
983	877	875
921	836	903
97	81	117
3	2	1
9	9	15
11	13	9
241	219	225
0	1	0
2	3	2
32	22	31
25	28	33
26	16	23
5	2	2
22	17	15
45	32	40
45	38	42
211	174	218
0	0	0
3	2	3
2	1	1
7	3	2
185	159	197
85	69	94
342	284	336
101	69	89
1	1	0
77	60	63
43	46	50
597	491	507
107	103	118
29	18	19
4	6	7
0	0	0
13	16	12
1035	1030	1057
4	3	4
439	362	427
351	277	333
54	42	33
498	409	438
68	45	58
168	136	181
2	0	0
0	0	0
173	161	135
279	218	261
154	115	119
3	2	2
11	8	5
145	139	129
50	35	33
361	263	295
128	138	111
24	21	17
83	71	87
14	18	23
40	31	36
387	381	396
9	10	10
32	18	20
7	5	6
11	8	12
88	87	73
30	31	26
220	143	191
138	128	135
40	38	32
62	47	52
91	69	71
164	142	144
53	33	53
165	149	159
750	746	658
80	69	68
4	8	5
48	28	34
126	104	118
30	22	27
346	282	329
80	78	94
41	47	41
79	73	65
33	50	42
20	7	13
33	29	36
115	102	109
502	398	457
489	444	460
189	129	153
1	1	2
19	19	8
4	1	0
52	56	44
36	36	32
5	6	6
7	8	6
16	12	21
13	5	16
0	0	2
72	60	71
0	0	0
767	580	611
91	60	99
2	6	1
22	7	10
28	19	18
11	12	8
5	4	1
10	3	8
0	0	0
22	15	13
12	18	9
16	4	8
164	140	151
38	29	35
586	405	562
7	3	5
1	2	0
1	2	1
3	4	11
6	3	7
0	0	1
1	0	4
3	1	2
3	5	6
0	0	2
1	0	0
0	0	4
0	1	1
192	153	143
2	0	4
5	0	3
6	2	8
40	28	26
102	87	80
6	3	4
519	233	239
62	33	44
24	17	20
25	23	28
22	20	17
93	62	70
16	16	18
19	14	19
136	113	146
31	27	40
44	26	48
0	1	0
0	0	0
12	14	16
16	15	18
69	55	54
26	22	23
10	7	10
6	0	1
1	0	3
15	15	16
24	15	11
4	1	2
8	4	4
10	15	13
8	4	5
5	1	2
8	4	4
10	13	13
65	35	36
20	17	18
47	20	32
87	72	73
463	370	441
0	0	0
374	292	357
5	6	2
3	5	5
0	2	0
3	5	2
13	6	4
30	25	15
6	4	7
20	20	12
9	14	12
31	22	21
18	17	22
5	4	4
167	110	168
11	8	7
21	12	10
3	3	0
38	14	23
68	49	61
46	39	41
1	3	1
0	0	1
4	6	11
5	2	1
5	2	3
45	31	37
5	3	1
4	6	3
10	9	8
24	17	15
4	5	4
10	16	22
52	51	41
63	40	50
54	37	56
479	376	497
33	30	30
53	61	55
2632	2303	2486
8	11	9
23	20	25
12	12	13
2	2	0
102	80	84
118	79	93
12	9	5
239	190	216
140	115	108
156	150	136
1	0	0
0	0	0
2	0	1
79	60	72
238	195	200
186	143	139
183	170	178
19	20	11
122	117	107
38	39	37
22	24	26
3	1	1
125	124	132
12	6	6
145	144	136
4	1	3
19	8	8
5	1	1
23	22	23
75	70	58
32	24	33
22	10	15
3	2	3
4	2	5
206	167	182
94	60	58
188	190	194
10	10	20
9	8	24
438	319	374
409	371	410
33	29	33
14	16	18
192	163	179
37	33	36
33	13	23
116	91	81
68	51	54
12	19	11
62	53	62
120	83	103
7	2	3
18	26	22
12	18	8
20	15	23
7	6	3
2	2	5
8	9	7
755	647	734
10	8	9
864	804	851
8	11	12
16	19	21
67	59	59
50	50	50
8	9	16
10	6	0
44	39	43
24	15	14
138	139	121
128	88	96
90	93	84
6	0	2
60	59	70
147	105	129
60	47	54
192	166	155
30	39	32
21	10	17
1	0	0
101	102	118
74	60	51
0	0	1
1	0	0
0	0	0
0	0	1
104	89	119
5	7	6
17	15	15
20	15	17
8	3	11
9	3	8
67	40	51
66	49	33
76	45	69
154	120	116
59	50	64
615	513	549
99	107	130
77	48	54
56	36	45
51	37	54
597	446	491
33	20	34
4	2	2
77	82	73
6	8	18
26	35	32
300	260	282
284	215	234
1092	907	953
13	2	3
168	117	149
77	74	62
173	155	188
117	107	107
7	5	4
103	105	102
12	20	27
0	0	2
145	123	141
1	1	1
4	1	4
5	8	6
64	56	47
2	2	1
86	56	63
111	106	107
75	75	65
2	7	8
31	31	30
381	329	374
17	17	17
577	507	531
581	510	533
126	98	87
172	131	141
133	104	142
180	126	156
69	52	59
173	132	138
8	4	2
171	125	155
95	74	78
276	171	194
6	0	4
134	118	136
343	299	342
86	75	72
34	36	27
16	9	13
12	12	10
10	10	19
31	21	28
1	2	3
13	8	13
58	31	44
17	15	22
0	0	0
145	166	172
5	1	0
1	2	2
150	106	134
150	120	126
110	104	115
71	67	60
246	182	229
88	75	111
13	17	15
15	13	12
606	556	542
1291	1219	1088
102	77	79
1340	1161	1110
299	275	247
345	288	313
127	129	151
1	0	1
53	26	37
73	76	61
77	81	57
79	51	50
1	0	0
1	4	0
4	0	0
1	1	0
3	0	1
58	55	56
14	13	25
5	2	3
116	82	102
19	20	31
68	43	35
68	60	70
80	87	86
166	113	142
179	190	184
3	4	3
1	3	0
54	35	28
14	5	4
61	60	53
72	48	52
64	56	56
90	101	100
95	102	107
174	149	142
19	8	15
6	1	2
3	5	8
5	6	9
50	24	31
29	13	24
2	1	2
19	10	14
99	67	94
82	106	86
4	7	2
9	9	10
136	100	111
15	19	10
12	10	7
788	626	670
54	33	45
90	68	62
200	149	168
0	0	1
0	0	0
4	2	2
0	0	0
2	3	2
19	8	16
6	1	4
15	13	8
13	14	12
3	4	5
11	7	11
2	1	0
5	7	6
1	4	1
41	28	33
12	10	16
1	3	1
5	3	3
18	14	22
103	71	89
2	1	2
10	18	15
395	251	324
122	82	98
0	0	0
4	5	5
24	15	20
13	18	13
20	15	14
37	20	22
35	26	30
35	30	35
25	12	20
0	0	0
2	1	0
0	0	1
4	3	4
1	4	5
1	1	0
1	0	2
27	19	15
14	12	14
41	36	33
31	15	14
25	25	29
139	109	125
3	7	3
11	11	15
0	0	1
1	0	0
41	34	36
103	82	91
5	3	2
2	3	2
1	1	0
0	0	0
0	0	0
28	19	13
31	30	27
12	12	10
3	5	3
3	6	4
45	34	42
11	3	6
3	3	16
10	10	10
6	1	4
25	20	19
38	20	31
0	0	2
21	22	19
12	3	1
2	2	0
1	0	0
33	25	31
36	24	30
560	539	625
42	33	32
41	24	34
124	91	95
10	20	17
4	5	4
7	5	8
1	1	2
164	120	139
2	2	2
56	45	48
0	0	0
2	0	2
25	32	23
8	16	15
4	2	1
9	5	6
1	0	0
14	15	14
0	0	1
3	4	2
22	15	19
0	0	0
29	26	26
92	57	79
32	15	17
99	78	80
334	271	283
11	13	14
14	13	20
11	14	15
223	204	231
1	1	0
1	0	2
0	0	0
2	1	0
1	1	0
45	20	39
2	3	4
18	12	18
1	2	1
49	38	43
85	47	72
22	16	22
0	0	0
1	0	2
9	7	6
48	32	44
2	0	0
26	30	21
39	30	29
13	7	11
16	11	19
56	45	41
102	92	87
116	96	114
9	13	12
39	29	30
5	9	4
5	5	7
10	3	11
18	18	11
3	4	5
11	3	12
14	17	10
32	22	27
13	10	18
5	6	4
32	22	27
13	10	18
5	6	4
9	6	6
56	41	47
1	1	1
0	0	4
1	1	0
1233	1066	1161
360	268	308
974	802	801
325	241	273
84	69	87
8	4	6
7	8	10
52	39	58
16	14	12
18	15	21
222	189	173
7	3	5
4	7	7
7	3	5
1	0	2
3	2	2
11	2	3
0	0	1
2	6	7
2	0	2
12	33	39
188	145	156
122	110	98
198	152	154
154	140	176
78	68	62
290	242	269
246	197	202
25	23	32
601	487	522
123	97	128
382	305	315
10	6	5
57	39	42
70	58	65
98	65	79
18	18	18
471	337	434
16	15	21
238	207	182
88	74	65
188	144	160
50	76	59
39	43	57
1	0	1
49	45	51
16	14	20
13	12	14
199	218	227
1102	934	1030
831	781	878
163	145	153
93	76	97
0	2	2
4	4	5
5	2	8
15	15	12
62	45	50
160	151	131
27	16	14
50	40	29
10	13	11
59	31	48
80	73	76
42	52	51
119	82	81
53	34	47
11	11	11
6	7	11
6	4	9
63	38	52
30	14	20
3	5	7
17	16	19
10	1	7
48	27	35
32	37	33
2	0	0
3	3	1
51	28	42
17	21	15
36	20	17
8	1	2
25	18	18
5	0	3
43	30	27
0	0	0
0	0	0
1	2	0
4	2	2
72	55	76
106	89	113
39	32	26
1	1	4
30	27	16
1	1	1
98	65	89
1	1	4
8	14	20
19	19	19
22	24	23
4	5	0
3	1	3
1	2	1
3	1	2
17	14	15
45	33	46
22	21	20
234	184	184
19	33	25
6	7	12
44	32	39
73	71	75
35	31	37
23	19	18
97	93	75
40	31	38
18	6	10
605	461	617
438	324	383
1508	1171	1404
1831	1555	1759
371	386	314
2	0	1
230	154	191
5	2	4
22	20	21
77	42	67
3	0	1
4	7	3
0	0	1
4	3	2
4	3	2
38	23	33
114	73	71
5	5	8
5	3	3
11	13	9
1	3	6
22	22	13
203	171	172
112	88	93
73	52	50
2	1	0
23	19	15
11	9	9
2	3	1
2	1	3
44	17	27
1	0	0
65	41	60
10	1	2
39	22	25
8	10	13
0	5	5
4	3	6
7	2	5
20	14	26
2	1	0
489	358	405
52	33	40
86	37	50
95	70	83
0	1	0
1	2	3
2	6	4
1	1	0
1675	1290	1634
47	36	33
44	35	34
281	162	238
161	101	143
126	101	114
306	239	312
3	2	9
13	9	17
55	36	45
25	8	11
23	20	35
33	33	59
127	95	102
84	55	75
4	1	0
37	27	37
1	0	3
6	2	10
1	1	0
3	1	1
15	16	10
2	3	3
0	4	5
5	3	7
0	3	4
14	11	10
5	0	3
7	3	4
2	3	2
2	1	3
0	1	2
0	1	0
0	0	1
0	1	2
5	6	5
12	4	5
21	16	16
20	9	8
19	11	9
8	7	7
8	13	16
27	32	29
2	0	3
1	1	3
47	35	38
31	44	40
3	4	3
8	4	3
4	7	7
0	0	2
14	2	15
38	30	51
6	6	4
13	11	8
20	18	14
7	1	4
2	1	0
4	5	1
6	5	3
1	1	1
12	10	11
28	23	11
16	14	20
4	2	2
1	2	3
0	0	0
3	1	2
1	0	0
65	47	48
112	94	126
5	4	5
31	35	36
34	34	31
9	10	11
1	3	2
182	120	154
634	509	567
206	152	166
289	265	287
201	159	201
13	11	16
5	5	5
17	9	8
6	3	4
14	6	8
24	12	15
13	11	13
35	17	33
47	38	37
0	1	0
92	65	76
1	3	1
3	1	5
76	61	71
15	8	8
20	15	26
371	331	309
11	17	29
0	0	0
17	8	8
8	9	8
71	55	61
0	1	0
4	4	0
2	1	1
194	157	175
1382	1154	1332
131	116	108
75	55	67
0	0	0
77	51	89
83	59	68
77	51	88
94	90	72
0	0	0
530	454	546
145	132	160
335	269	352
136	112	111
7	5	7
85	75	81
131	112	97
16	15	19
330	287	336
1110	892	908
93	76	67
493	409	436
16	16	22
0	0	1
448	316	364
53	39	55
67	50	48
421	358	425
28	27	29
253	217	283
531	509	566
34	30	34
251	210	280
45	45	47
15733	13424	14341
1360	1169	1299
5978	5008	5151
86	67	78
86	67	78
111	105	96
61	42	78
4	6	8
372	371	350
3	5	11
114	106	114
113	105	113
108	74	85
127	98	115
17	16	14
32	30	22
0	4	2
2	4	5
3	2	4
0	1	2
0	1	1
3	3	0
1	0	0
3	1	4
9	7	12
0	0	0
6	5	2
24	16	18
9	7	5
13	5	8
18	9	13
5	3	2
173	130	111
103	93	95
65	43	48
3	1	2
1	1	1
1	0	0
13	7	7
61	58	43
0	0	0
0	2	3
65	48	62
41	20	25
18	16	21
18	12	12
44	31	25
26	24	13
1	0	0
0	0	0
159	129	153
61	32	39
0	3	1
15	19	17
47	23	32
29	21	22
3	2	2
0	2	0
5	7	2
0	0	2
9	3	6
352	280	309
260	146	210
260	177	239
1	1	0
21	13	13
9	5	3
47	29	31
7	5	4
45	27	38
12	6	3
2	8	9
3	1	5
6	2	2
53	42	62
160	183	167
392	282	342
3	2	4
10	13	13
513	468	477
2	1	1
7	2	4
12	10	13
18	5	9
110	63	85
498	383	434
4	4	0
134	114	119
57	45	54
65	60	53
100	71	83
12	11	8
21	24	31
43	28	37
42	34	41
47	39	40
129	116	131
856	727	756
8	2	4
67	54	66
97	93	82
88	56	61
55	43	50
167	108	116
5	10	3
4	3	2
2	2	1
1	1	1
177	131	149
88	94	95
25	30	28
0	0	1
315	308	314
1	2	0
1	4	1
5	9	11
5	7	9
42	36	32
43	50	49
9	7	7
155	107	124
258	167	200
85	55	70
291	247	248
47	36	46
9	11	15
7	4	4
6	5	6
87	65	82
216	121	154
252	204	235
314	218	235
126	114	99
8	5	9
11	9	8
1	3	0
11	7	5
8	7	5
4	1	0
124	105	121
7	9	11
6	9	10
1	2	1
34	27	37
23	24	20
209	150	182
19	12	16
331	271	295
320	292	285
27	15	22
1	1	3
277	235	261
275	232	259
16	8	13
178	141	147
202	148	178
9	18	19
13	20	17
0	3	3
153	139	114
93	74	90
469	385	447
344	282	299
20	9	14
10	8	11
3	3	1
494	402	449
4	3	3
3	1	5
1	3	1
13	14	13
36	31	27
11	4	8
230	190	226
194	154	152
0	0	0
51	39	32
3	4	6
487	326	440
593	380	552
19	16	21
23	19	19
2	0	1
9	13	20
53	39	52
46	43	49
287	215	259
86	68	75
2	1	4
124	91	99
44	40	39
41	41	43
27	19	43
63	53	73
411	336	372
12	13	11
151	137	108
0	0	0
2	2	1
6	5	4
13	8	13
5	1	8
40	48	38
160	114	112
40	48	38
7	5	10
3	4	1
0	0	0
7	9	4
8	9	1
123	95	101
13	11	14
151	125	141
11	3	3
4	6	2
9	12	10
17	16	18
81	70	84
0	1	1
86	54	61
79	61	72
59	58	60
18	10	9
91	73	81
196	135	123
30	23	22
243	156	190
40	41	26
71	69	60
206	201	226
0	1	0
0	0	0
9	3	2
247	196	222
0	1	0
4	2	2
3	7	7
12	13	10
5	4	6
26	26	27
2	1	3
1	3	4
12	16	10
19	21	15
22	16	22
4	6	6
87	58	62
4	1	5
3	3	1
0	2	2
8	3	2
36	37	35
1	0	1
0	0	0
593	483	604
582	429	473
317	280	289
10	5	10
0	0	0
1	0	0
0	0	0
0	1	0
21	16	17
22	13	16
52	35	29
9	5	9
6	2	8
58	44	46
39	22	25
0	1	0
1	3	2
7	9	7
18	15	23
1	1	2
1	0	4
283	235	227
30	18	22
0	4	7
13	12	16
20	11	16
3	0	4
1	3	1
1	1	2
4	3	3
102	105	97
52	51	68
31	21	24
33	11	23
9	13	16
42	38	47
5	3	4
2	0	1
0	0	1
5	1	6
0	0	0
4	3	5
6	8	10
0	0	0
277	247	267
3	2	2
0	0	2
3	2	2
0	0	2
24	22	17
12	10	11
10	7	4
17	11	15
8	4	5
11	11	13
3	2	1
1	2	2
14	9	15
14	15	12
2	1	1
0	0	0
112	127	114
3	3	2
58	58	58
37	32	25
33	23	38
213	158	181
9	8	10
3	4	6
13	14	11
233	224	270
78	72	58
30	29	26
19	9	9
20	18	11
55	33	42
34	21	29
46	23	25
42	25	27
53	28	27
48	43	31
0	0	0
0	0	0
12	12	10
1	3	1
6	3	13
3	1	1
5	0	0
30	29	32
83	71	79
29	17	22
8	16	15
9	8	12
16	10	13
6	11	7
36	31	26
18	14	15
14	10	8
7	7	8
32	46	53
25	27	27
72	59	59
1	2	0
46	35	37
5	10	9
14	17	7
5	7	2
0	3	3
4	5	4
78	78	62
30	16	24
4	2	3
9	2	7
10	9	15
15	8	9
0	1	1
0	0	1
0	0	2
0	0	2
16	25	16
14	17	18
42	31	44
24	20	22
13	13	14
94	90	90
1	1	1
0	0	0
19	17	9
1	0	1
15	28	21
76	60	57
129	124	137
93	101	77
2	0	1
23	19	18
6	9	5
26	21	23
16	9	8
0	1	1
45	40	32
18	7	18
1	1	0
47	36	30
4	2	0
7	4	10
51	48	67
4	5	7
22	17	15
33	35	23
22	16	22
1430	1109	1231
404	349	380
122	92	103
167	132	153
29	31	17
78	40	44
35	30	28
9	5	9
48	21	33
1	1	4
8	6	3
115	82	66
104	102	76
4	8	4
19	16	19
28	28	20
24	10	22
1	2	3
133	98	124
46	47	38
187	174	180
207	233	186
173	210	222
51	36	39
73	57	64
9	14	6
591	521	507
30	22	30
53	59	38
331	290	283
234	191	186
86	53	61
80	60	60
51	43	39
7	5	5
4	1	1
0	0	0
20	14	13
6	4	5
2	1	0
2	4	0
0	1	1
18	16	18
0	1	0
4	3	5
5	1	1
6	0	0
2	0	3
1	0	0
7	2	5
1	0	4
0	0	2
260	261	265
295	307	324
46	27	36
40	49	34
72	72	56
44	37	30
23	18	30
520	448	535
247	189	232
141	103	125
141	103	125
23	23	25
18	16	21
918	771	966
714	563	712
419	365	451
109	84	104
13	20	20
0	2	0
0	0	3
3	3	3
0	0	0
7	5	6
19	25	18
4	3	9
2	4	6
1	4	6
7	2	6
4	1	3
27	20	8
27	24	17
25	27	26
37	37	32
69	55	65
40	30	41
2	2	0
54	34	35
6	4	1
19	20	27
12	10	5
13	4	4
8	2	7
3	1	2
228	200	237
65	47	56
57	57	55
39	34	47
17	10	16
33	26	26
3	1	2
39	25	29
49	49	65
3	3	2
10	4	2
4	0	1
0	1	3
1	3	8
1	3	0
0	1	0
0	0	0
7	6	7
7	1	5
1	0	0
16	10	13
19	21	17
11	5	7
0	1	1
3	1	3
101	64	82
19	15	16
172	144	161
50	37	50
57	29	59
12	15	27
42	38	40
0	0	0
78	37	50
8	1	2
9	5	8
9	7	10
12	12	9
1561	1241	1478
141	127	151
1	0	1
48	37	37
2	0	6
0	0	0
0	0	0
0	1	0
33	25	36
5	5	6
21	16	17
21	21	18
6	4	4
3	2	3
5	3	1
39	37	47
239	236	235
22	19	24
69	43	48
537	430	456
44	22	27
42	49	33
89	74	67
2	2	0
244	261	286
26	17	18
98	67	77
34	31	36
194	180	210
5	8	9
5	1	4
18	8	15
17	12	15
53	38	28
28	29	19
161	135	138
25	31	28
30	41	34
129	120	155
16	14	11
101	59	87
175	122	125
4	2	3
6	2	3
24	22	25
0	0	0
10	3	6
16	9	8
0	1	0
0	1	0
1	0	1
1	1	0
1	0	1
127	103	82
132	145	136
86	76	67
0	0	0
103	86	74
8	1	6
65	31	35
7	5	4
2	1	1
84	50	78
82	90	90
3	1	0
2	1	1
10	1	4
6	2	0
4	5	3
72	77	75
27	44	39
150	133	131
28	35	46
11	10	9
55	61	61
144	94	104
8	5	8
4	4	7
66	48	55
187	194	169
124	102	107
46	38	32
71	75	69
65	62	63
3	3	1
0	2	1
48	47	28
29	14	19
14	13	18
7	4	4
42	50	32
24	18	25
43	28	30
29	23	33
47	21	26
3	5	8
106	117	107
99	76	74
116	94	85
256	196	247
179	137	192
83	81	91
288	257	246
333	253	287
6	17	7
4	4	3
219	177	234
58	56	58
28	39	30
2	8	2
8	12	7
240	228	240
412	360	414
644	451	495
21	22	17
0	0	0
64	39	39
15	17	20
505	422	434
2521	1912	2021
0	1	0
1	2	5
1156	899	1014
512	393	482
1	0	1
303	231	260
313	226	276
847	719	846
35	35	36
480	416	412
1	3	1
3	0	2
14	9	17
18	15	14
56	43	50
75	51	88
159	142	132
94	76	67
53	49	44
3	1	7
42	28	32
31	21	26
0	0	0
12	9	7
7	4	2
57	36	48
38	46	49
127	92	104
509	436	464
6	5	4
61	51	54
32	45	36
49	40	36
101	103	97
81	79	71
13	9	7
5	4	2
26	21	19
32	26	34
212	202	200
2	2	3
27	17	21
46	31	42
92	87	92
13	6	21
12	11	14
2	1	0
11	11	9
42	20	45
30	31	31
54	57	53
56	39	42
358	260	303
12	6	5
23	18	17
16	17	13
7	3	2
7	4	3
1	2	6
11	11	12
292	236	255
26	19	20
74	64	63
28	17	18
0	0	0
2	3	1
42	37	32
33	28	30
38	27	34
2	0	1
2	0	2
40	37	40
22	22	17
32	30	45
429	357	435
0	0	0
32	21	25
11	5	13
64	58	60
15	17	19
0	2	1
4	1	10
12	8	8
4	3	5
292	203	255
120	104	88
20	15	22
111	94	110
10	12	12
2	3	3
2	2	2
63	50	50
53	42	67
59	64	70
2	7	10
11	7	9
15	4	9
1	2	1
38	24	38
27	20	22
25	25	27
8	7	4
5	3	1
4	5	9
10	6	7
9	7	9
0	1	1
27	29	34
36	43	44
2	3	8
3	5	1
17	26	17
52	44	53
40	25	36
14	11	12
19	16	11
3	0	4
2	6	5
1	0	0
2	0	0
91	54	77
123	78	89
112	97	96
154	92	135
26	16	23
10	6	10
23	17	28
16	11	15
5	5	4
0	1	2
9	5	5
1	1	0
7	9	7
0	1	0
6	6	6
6	0	3
7	3	3
1	0	1
2	1	0
72	49	53
15	13	11
10	11	9
124	118	139
55	73	64
48	30	53
1	4	9
0	1	1
411	308	379
957	706	769
0	0	0
2	2	3
3	2	4
38	56	61
5	6	4
93	78	89
63	42	43
89	70	77
1	2	1
302	305	355
47	34	28
38	27	30
12	9	10
14	21	17
21	9	10
8	8	11
2	0	1
0	0	0
20	22	21
67	59	62
34	30	38
56	54	34
8	7	11
2	1	1
67	51	56
24	27	24
35	40	27
30	30	29
18	16	16
16	7	8
3	9	2
8	11	5
0	2	4
6	6	9
54	52	56
293	234	277
1	1	3
0	0	2
18	17	17
28	26	33
20	27	27
8	8	5
6	9	6
5	3	7
62	43	42
3	1	4
14	5	6
3	1	4
14	5	6
20	19	15
44	28	43
13	17	12
61	49	55
13	8	7
0	0	0
538	415	505
534	411	503
24	15	15
6	3	13
2	4	2
48	47	56
6	8	4
8	5	3
5	1	1
3	4	2
64	58	47
28	22	29
6	7	9
0	3	0
9	8	10
7	8	6
3	5	6
33	27	37
71	48	67
159	173	160
216	155	166
12	6	9
0	2	0
9	10	7
230	231	252
303	231	234
7	7	2
10	7	10
371	303	351
53	40	44
15	8	10
34	22	39
2	0	0
151	93	118
31	28	22
0	0	0
204	157	189
52	51	37
86	51	70
125	107	107
7	3	3
218	166	167
7	1	1
4	2	3
0	1	2
222	164	189
54	55	48
91	87	80
197	199	159
61	51	41
17	14	15
7	7	9
42	29	35
94	80	96
152	134	154
43	50	37
