S1	S2	S3
103	86	82
3430	3255	3171
8	11	12
13	16	15
116	138	115
150	141	133
32	45	17
139	138	114
52	44	38
282	245	244
16	9	20
13	8	5
296	288	275
206	201	206
516	554	510
117	128	117
0	0	0
66	89	75
35	39	31
30	28	16
139	179	141
83	105	82
274	320	240
781	762	785
1305	1388	1127
7	12	10
4	5	2
6	3	9
4	5	4
3	3	2
7	19	10
3	5	3
0	1	2
3	2	4
194	185	176
226	241	231
1064	1115	963
7	3	5
5	7	5
1	0	1
59	61	38
3	5	8
32	41	20
5	6	2
74	85	82
35	32	29
12	7	7
4	1	1
12	10	7
621	704	559
34	46	31
956	1048	879
577	588	478
434	390	334
138	146	144
781	756	705
279	253	258
1944	2051	1809
48	41	36
36	32	30
6	4	7
9	12	9
2	1	1
0	1	1
0	0	0
1	1	1
11	10	15
19	21	21
2031	2100	1963
1716	1795	1511
169	179	114
0	0	1
53	58	55
34	37	26
13	15	17
56	58	44
208	197	174
250	192	180
111	80	60
1549	1743	1436
167	187	147
64	37	53
25	22	21
346	360	318
17	21	17
3	3	2
77	76	66
7	8	2
43	79	54
6	5	6
113	116	104
63	68	59
2	1	7
17	11	9
48	39	36
9	13	10
23	37	29
38	50	44
28	41	28
12	13	12
4	6	4
16	19	20
5	8	8
8	5	3
100	81	62
59	63	47
151	158	132
106	102	103
18	13	14
4	2	6
598	614	541
74	86	64
22	24	21
597	662	523
4	4	6
18	13	18
1	1	1
7	0	7
33	44	27
17	18	16
7	3	0
2	2	4
9	7	10
44	49	37
9	9	5
55	70	53
15	8	5
105	107	88
3	2	1
11	13	10
1	2	3
23	24	18
27	20	16
3	5	4
2	1	2
1	1	1
1	3	2
0	3	4
4	6	10
5	5	1
0	0	0
3	5	1
3	6	2
40	50	36
5	9	7
12	12	20
1	1	2
5	12	13
48	53	55
2	1	3
7	6	3
26	30	44
18	17	22
9	7	9
9	9	7
153	207	135
7	8	7
19	34	22
22	15	10
19	16	20
2	1	0
3	5	4
1	1	6
44	36	31
18	19	9
0	7	4
3	2	5
6	6	4
23	30	18
15	10	16
6	13	6
18	9	12
292	271	253
1011	973	883
341	357	343
125	115	125
60	51	39
1	0	1
8	5	5
5	5	5
5	1	5
1	1	1
1	0	0
13	14	10
10	19	8
65	66	74
146	159	113
440	482	366
823	805	751
109	92	77
526	484	414
1	0	1
0	1	2
33	24	14
77	91	67
26	29	28
38	51	32
36	24	33
24	40	31
212	199	167
0	1	0
2	4	7
11	19	13
1	0	3
62	68	35
25	17	19
50	53	45
3	4	4
12	6	15
8	11	10
5	11	6
3	2	1
10	20	22
11	6	8
13	27	15
101	114	88
194	226	174
66	57	42
21	21	20
36	30	24
168	178	161
68	74	70
111	122	108
1	0	1
0	0	1
24	31	31
123	123	143
57	59	46
4	5	1
44	36	28
6	2	6
1008	1118	946
1091	1134	957
425	375	384
36	29	28
607	616	539
171	192	172
84	66	75
250	230	260
5	4	4
0	0	0
67	76	52
78	83	68
13	10	8
247	259	220
5	4	3
6	4	5
112	103	128
70	75	64
3	2	2
1	6	7
7	19	11
8	8	12
5	11	10
27	27	21
15	14	21
11	10	5
3	3	1
12	16	7
14	6	10
5	4	2
127	124	134
83	84	50
12	6	13
45	49	44
7	2	1
2	1	0
0	2	0
42	63	45
25	29	22
9	10	4
5	6	6
4	6	3
10	3	14
12	12	10
4	3	3
10	13	7
46	53	44
6	6	9
55	61	59
3	3	2
2	1	2
0	0	0
46	52	38
59	67	42
21	41	19
48	46	47
38	35	39
3	5	6
0	0	0
0	2	1
54	59	59
2	4	2
7	4	4
20	29	18
8	5	4
5	7	7
23	22	16
19	13	19
4	2	6
16	19	22
20	29	19
3	6	3
4	1	4
10	13	12
7	7	7
3	2	1
78	69	73
36	46	38
15	2	2
9	16	18
1	4	12
3	3	8
14	18	15
3	4	4
14	10	10
1	5	3
1	0	1
170	176	130
118	129	98
25	30	21
9	12	12
8	15	4
61	62	70
18	13	16
20	12	8
4	2	1
14	10	2
6	5	7
16	13	17
26	19	24
5	5	7
1	2	4
4	8	2
1	4	3
2	6	10
5	8	3
13	17	26
0	0	1
2	4	4
0	0	1
0	1	2
2	5	4
4	7	11
1	0	1
199	193	193
1	4	2
54	66	79
11	19	12
206	226	172
22	23	19
7	7	9
34	21	30
40	40	32
577	550	475
9	7	6
9	10	7
7	7	4
7	5	10
1	0	3
0	2	3
6	5	3
35	33	38
16	10	19
64	77	55
8	16	13
38	35	30
5	7	8
22	21	26
58	72	59
42	52	29
586	530	420
2	4	0
3	5	1
333	379	331
11	3	4
10	8	12
18	19	11
71	81	77
27	36	28
17	11	5
7	13	7
11	8	5
15	17	10
5	10	3
4	10	5
6	9	5
7	0	5
109	114	80
571	586	529
93	114	120
154	134	144
117	136	104
228	272	258
11	10	9
95	96	75
459	443	406
822	790	719
130	128	113
89	90	84
97	90	93
534	521	487
148	129	96
68	68	48
44	47	40
65	65	46
72	76	54
9	16	7
3	5	4
2	1	0
12	6	18
38	42	56
361	419	353
5	1	1
27	20	15
609	734	552
1132	1259	1050
100	99	82
68	64	51
152	165	151
28	15	12
151	155	140
142	145	126
713	656	602
119	123	107
0	2	4
70	71	52
472	498	436
5	13	4
67	64	54
132	122	109
568	551	540
158	158	162
277	277	186
36	38	36
204	214	174
227	246	223
31	41	33
62	62	71
25	24	16
126	104	85
106	87	74
59	51	39
713	744	616
87	80	91
279	309	253
155	149	162
4	3	6
1072	1063	955
1084	1083	1016
49	51	53
279	286	265
173	135	163
4747	4815	4138
3	2	2
22	22	16
7	9	7
8	3	10
64	74	81
14	18	5
286	307	258
31	61	31
133	150	123
121	143	112
117	164	123
179	189	188
418	437	441
182	160	165
4	7	10
16	27	27
11	13	6
578	559	500
376	316	312
135	181	139
105	105	81
114	99	80
1	3	4
2	5	3
8	4	5
4	7	5
66	61	62
186	202	151
284	273	281
418	413	330
293	269	264
313	306	287
36	45	29
109	123	99
2	2	0
1077	1197	948
452	428	429
3414	3336	2901
1913	1723	1733
19	21	20
11	9	4
71	65	62
153	177	146
30	24	16
166	160	156
97	112	80
1	0	0
714	787	578
107	88	96
300	302	276
314	294	285
7	6	3
230	255	208
10	5	3
993	1049	918
55	50	44
67	64	51
396	432	344
60	76	51
271	307	260
437	436	399
8	3	2
12	14	19
65	80	61
14	16	8
55	53	45
0	0	1
656	663	565
385	369	339
251	245	200
198	179	163
726	698	574
7	15	11
139	138	115
14	16	4
276	274	212
168	176	157
69	69	82
18	17	15
3	6	6
8	10	14
390	409	320
67	46	50
427	451	435
90	106	86
1995	2119	1766
72	66	54
705	726	622
1672	1666	1501
0	0	0
0	0	0
56	36	48
408	366	311
58	56	63
28	22	17
13	9	4
8	11	4
160	188	162
3	5	6
9	8	7
3	3	2
11	14	9
1	2	1
0	0	0
7	11	9
4	5	6
8	3	6
7	15	8
28	44	46
3	3	4
215	233	194
2	1	4
5	10	6
14	6	14
49	47	39
15	10	12
3	4	6
4	8	7
360	349	308
415	401	360
114	101	133
63	69	57
108	101	87
0	0	0
166	168	183
16	23	23
6	3	2
27	31	29
14	15	10
12	5	8
30	24	31
38	37	35
11	22	12
14	6	8
30	38	35
17	14	6
48	63	40
83	132	96
6	4	3
7	4	3
25	35	23
45	37	43
160	153	172
4	3	10
105	80	91
68	51	48
0	3	1
5	3	2
162	176	145
10	7	12
125	120	114
3	5	3
1	1	1
6	4	3
994	983	1004
369	344	329
133	145	147
383	346	328
324	306	277
6	1	4
34	43	45
42	44	50
115	90	89
61	65	56
542	553	506
5	17	10
85	111	94
24	38	37
2731	2612	2373
392	376	351
384	435	347
97	115	93
278	272	222
740	793	666
37	30	32
25	29	27
44	33	29
64	83	65
486	488	438
229	209	212
80	112	77
72	80	69
71	80	63
97	127	95
57	51	48
123	138	148
199	218	173
12	7	3
3	8	5
111	127	77
3	0	4
35	39	27
15	17	8
18	22	22
35	32	20
306	327	292
165	171	177
6	6	13
21	15	16
1	0	0
2	0	0
15	11	14
6	5	4
6	5	5
15	11	14
6	4	4
5	5	5
19	25	25
12	7	13
1	1	4
3	4	1
11	13	9
7	7	6
5	3	6
5	2	5
1	1	0
6	11	8
3	4	1
4	5	6
0	3	4
0	0	0
0	0	0
1	1	0
13	18	17
34	36	28
12	14	7
14	11	18
4	1	2
4	14	12
2	3	3
5	4	2
6	6	7
230	261	230
29	15	33
131	159	125
1914	2027	1687
21	38	36
60	65	71
1	2	2
189	175	168
859	881	777
987	980	906
63	65	52
323	347	334
0	5	2
0	1	0
1	2	0
8	7	7
46	30	30
5	4	7
9	3	1
7	3	5
9	15	6
6	10	6
26	16	15
89	73	68
8	11	8
121	87	90
105	91	86
10	8	10
10	17	18
9	7	9
4	0	2
2	4	2
16	16	19
21	24	27
90	126	93
14	11	11
267	247	238
357	374	311
894	952	765
594	539	470
319	340	290
3279	3408	2817
185	153	133
0	1	0
4	4	1
16	14	12
10	7	5
7	8	13
1	0	0
2	1	3
593	630	539
525	542	532
90	80	80
446	439	427
236	237	238
47	39	46
176	219	184
154	145	145
99	92	85
58	93	69
107	114	77
76	94	86
46	29	26
93	127	104
104	106	111
50	50	45
68	66	55
16	13	20
18	22	19
22	19	19
288	272	262
302	334	259
538	589	548
258	288	247
172	168	173
47	38	39
45	37	35
8	12	7
33	36	33
902	898	799
75	86	94
22	14	18
102	103	100
80	63	68
360	376	291
305	326	297
41	61	51
114	129	95
11	13	17
14	11	13
5	6	5
1	0	0
1	8	1
12	5	13
6	4	3
10	10	7
13	11	10
4	2	2
11	8	4
16	14	10
4	0	3
9	7	7
9	7	7
730	732	630
39	44	37
724	672	616
110	131	102
4	5	2
7	10	5
7	12	8
35	80	52
1200	1200	1049
17	15	10
21	23	25
2	4	5
42	42	38
2	5	5
435	409	400
205	204	203
208	232	183
59	74	56
2	0	0
17	22	18
51	46	41
40	42	36
33	32	36
217	230	236
115	114	94
135	156	125
68	31	32
71	85	62
96	97	105
31	50	35
168	168	157
45	44	37
74	105	71
2	8	4
0	0	3
2	2	0
0	2	6
5	10	10
11	10	10
5	7	7
4	3	3
2	3	3
2	0	1
0	0	2
5	4	2
3	6	6
2	2	3
3	1	1
3	1	0
4	7	3
2	5	4
0	0	0
0	0	0
4	7	6
1	1	0
3	5	4
3	0	4
2	1	1
2	2	2
7	6	10
0	2	3
3	1	4
1	3	1
7	7	3
11	6	18
130	153	142
1514	1492	1511
714	729	648
94	98	67
52	75	56
42	33	41
30	29	24
38	42	35
234	221	197
75	69	49
78	99	72
54	55	53
27	31	35
7	7	11
23	13	21
1	0	2
13	11	6
2	3	2
10	8	7
3	5	2
5	8	4
8	6	8
15	11	9
7	13	10
99	84	88
12	17	9
1	3	4
4	0	0
0	3	0
8	7	6
9	9	8
23	17	19
12	9	10
50	28	42
24	27	21
46	35	50
3	6	7
9	5	5
7	11	4
3	4	3
15	6	8
1	5	3
8	4	4
20	19	16
3	5	2
25	24	28
5	8	10
45	58	47
6	9	9
22	16	14
19	21	15
8	10	6
3	1	0
2	1	3
6	7	2
1	0	2
4	5	5
0	4	3
5	3	8
12	21	12
1	2	2
12	8	7
5	5	5
6	3	7
9	7	14
4	4	2
6	3	5
6	4	5
10	4	2
6	4	3
7	4	5
5	11	7
3	0	3
152	126	116
1	6	6
5	5	2
6	9	5
3	2	3
10	7	10
1	0	4
85	118	100
0	4	0
2	5	2
5	5	6
8	9	7
247	270	242
4	6	7
754	747	587
5	1	1
101	124	101
9	13	12
136	128	133
107	124	112
575	611	543
11	18	9
75	91	79
447	453	402
0	0	1
3	2	3
1472	1434	1215
7	11	8
41	29	39
9	20	10
7	5	5
41	53	44
22	19	19
5	5	4
14	12	18
278	268	255
224	232	220
0	0	0
64	106	94
166	175	159
5	7	3
10	5	5
12	9	10
10	7	2
7	8	10
10	5	9
1	4	3
302	307	229
313	347	257
30	45	35
6	14	9
265	275	238
89	81	77
52	60	36
50	42	41
53	53	53
2	0	2
31	28	27
10	15	20
5	16	8
670	685	640
21	29	22
9	11	7
48	33	46
3	4	6
1	3	1
2	2	1
569	596	542
52	50	56
64	52	43
114	95	83
110	125	92
1311	1279	1151
126	115	106
0	0	0
6	5	15
3	1	2
1	1	2
12	9	6
25	21	14
13	22	18
14	31	19
2	1	2
2	5	2
1	0	3
69	59	69
155	165	144
81	71	62
125	113	136
0	1	0
20	25	12
10	5	11
5	9	6
11	7	15
9	10	6
28	26	18
31	33	28
123	116	109
36	48	42
326	335	289
8	2	8
69	68	65
173	149	176
186	161	135
138	146	116
18	17	17
360	294	316
371	380	315
36	47	48
45	42	36
175	197	174
102	115	86
45	39	31
13	19	13
8	1	1
131	122	117
93	100	99
23	31	24
7	6	10
4	5	3
29	16	20
24	34	25
1	3	2
27	30	23
72	70	63
7	5	7
2	2	4
1	1	5
4	4	4
5	2	1
5	1	3
8	6	3
3	2	4
10	15	8
11	11	10
35	36	23
7	13	6
16	6	10
6	2	1
29	37	27
3	2	2
158	152	126
68	87	57
17	26	25
96	103	92
785	824	696
27	19	12
14	14	15
8	13	15
2	1	2
6	6	5
13	8	7
3	5	1
83	68	72
42	35	15
7	9	9
63	45	45
414	404	347
3	0	1
13	10	13
5	8	9
21	14	16
6	3	2
1435	1327	1336
157	149	136
31	17	25
102	113	77
8	9	6
10	11	9
5	10	12
14	4	6
114	98	87
226	254	209
27	31	32
20	29	19
79	84	86
102	109	82
78	81	60
46	32	28
23	23	17
25	40	30
89	103	68
11	16	13
13	22	17
12	14	14
2	5	5
9	9	5
9	9	10
40	47	29
44	42	34
1	1	0
7	8	1
0	1	0
1	1	0
2	0	4
65	75	46
52	45	46
72	75	63
530	531	455
22	15	15
297	322	247
882	921	836
256	227	239
14	14	11
669	786	638
291	296	254
7	5	6
282	362	246
11	16	9
15	18	15
1	1	0
4	4	4
0	0	1
1	0	0
0	1	0
2	2	2
1	7	2
3	3	5
207	214	202
273	282	227
2	0	0
7	12	4
6	11	11
22	18	16
1	7	3
605	570	622
7	4	6
0	0	0
1	1	1
1	0	0
2	1	2
2	1	3
2	3	3
42	43	37
17	13	7
6	7	6
0	0	0
0	0	1
70	68	57
28	35	18
9	14	9
38	53	33
115	108	104
16	21	18
18	22	19
12	10	5
20	22	19
5	1	2
1	2	1
7	4	7
11	10	6
0	1	1
0	0	1
23	21	19
21	17	23
13	8	10
2	6	2
10	13	7
167	174	165
329	394	347
194	185	175
63	50	47
36	36	26
37	41	29
6	5	4
151	183	134
317	303	258
125	121	68
42	62	69
35	32	20
254	238	219
92	102	98
697	857	745
1361	1392	1244
5	13	11
208	199	181
7	5	3
27	17	23
5	6	5
5	2	6
20	11	10
4	1	3
55	53	43
0	0	0
75	73	61
329	332	288
129	149	111
25	30	30
30	31	29
14	15	6
62	57	70
6	8	4
7	2	2
13	10	11
10	7	5
768	900	777
12	12	6
143	150	132
0	1	0
0	2	4
14	20	20
3	3	2
135	149	132
0	2	1
394	389	379
150	152	131
14	7	9
9	3	8
65	50	41
10	8	5
38	45	37
35	30	13
5	6	13
46	34	44
10	12	5
8	5	14
38	48	33
2	2	1
90	109	71
18	12	13
4	8	5
16	12	11
3	4	1
2	3	1
7	5	4
9	16	8
39	35	20
6	8	11
12	7	2
22	22	20
15	22	10
33	23	17
4	0	1
3	1	3
0	1	0
1	3	3
3	2	2
4	2	3
10	6	4
3	4	3
7	4	3
49	73	47
0	0	1
1	3	2
18	12	18
8	8	9
22	30	25
5	3	4
3	5	4
3	2	1
16	11	13
3	5	5
53	54	46
7	7	5
91	100	97
38	27	33
2	2	0
21	25	16
2	2	0
21	24	14
2	0	2
6	4	3
12	6	6
10	3	3
5	3	3
9	11	4
16	22	23
36	32	18
53	47	36
29	51	33
10	6	5
6	4	3
13	1	2
34	32	40
1	4	1
10	10	3
1	0	0
7	13	9
13	30	17
5	8	3
36	30	32
275	264	200
132	110	107
188	180	133
2	2	2
2	4	3
47	44	52
0	0	0
2	1	0
3	4	2
8	8	4
34	44	33
319	343	298
54	45	50
37	37	37
36	28	23
1726	1741	1507
0	0	1
6	6	6
33	28	25
10	7	4
84	71	75
304	269	255
12	9	8
286	288	263
5	5	7
5	7	5
3	0	0
291	317	263
249	227	189
66	67	67
2	2	2
1	0	2
207	210	184
10	10	11
35	48	28
17	27	22
1	1	0
4	6	7
6	1	1
2	3	2
1	1	0
2	4	1
4	4	3
3	2	3
256	301	232
67	65	50
151	138	129
21	30	19
10	10	12
2	6	9
8	13	6
4	4	8
6	7	7
12	10	5
0	0	1
56	38	35
4	2	0
110	103	94
23	19	19
122	115	107
6	1	5
4	6	5
8	8	3
16	29	20
10	12	9
52	61	51
29	37	37
16	13	14
22	15	11
36	42	29
3	0	1
4	5	5
14	11	10
18	24	20
3	4	5
2	2	1
4	3	4
18	33	16
3	6	7
6	5	1
5	7	4
4	2	4
9	10	3
1	5	3
11	12	5
7	3	9
1	4	6
33	57	26
2	3	1
8	10	10
4	0	1
21	16	16
2	1	0
11	13	9
23	28	22
50	56	58
13	10	8
27	23	18
3	2	3
26	19	21
5	3	1
6	6	3
3	2	0
7	9	6
2	3	0
3	3	4
18	31	20
22	33	24
132	159	135
88	81	81
61	96	80
125	103	109
86	87	80
212	246	165
3	3	6
1	4	1
156	154	146
39	39	33
14	17	12
528	538	442
300	301	282
10	10	7
209	215	223
236	288	260
42	55	54
29	32	28
168	197	180
99	89	65
6	5	1
86	79	83
3	5	1
6	17	5
5	4	3
2	1	1
5	7	6
4	5	3
25	24	20
1052	1138	969
33	30	23
253	319	240
267	287	265
794	788	747
3	3	0
5	6	4
107	88	87
43	43	37
772	888	804
129	149	112
86	75	59
48	68	38
182	192	137
34	44	44
130	108	100
9	12	6
104	100	88
9	16	13
23	13	18
2	8	7
51	55	50
1	5	3
8	7	8
29	24	15
17	13	18
11	15	4
125	116	109
129	104	96
74	77	68
25	22	19
28	43	40
91	90	71
107	121	101
1284	1285	1119
288	289	259
0	1	1
327	339	302
55	65	39
0	0	1
60	61	65
113	131	112
57	78	61
5	4	2
4	7	4
13	6	12
1	4	2
7	7	3
6	3	1
22	30	20
38	43	34
12	11	16
25	22	19
43	38	39
90	104	101
2	2	2
7	6	5
5	9	9
7	4	4
1	9	4
0	3	3
272	290	264
1	0	0
49	33	27
0	1	3
3	1	3
66	63	68
435	421	339
276	262	240
423	394	376
353	318	303
148	154	137
139	157	136
21	27	18
112	94	80
410	368	378
167	149	143
4	6	1
0	1	0
2	1	1
76	75	63
150	144	137
396	419	341
101	79	79
219	190	187
36	35	31
1	3	2
534	515	499
175	187	158
109	125	105
3	1	1
0	1	0
3	2	1
75	78	61
27	26	21
2	8	6
82	74	72
681	689	611
219	220	222
2	2	2
54	72	55
47	42	33
17	21	19
11	6	7
497	475	388
39	29	29
664	613	529
60	46	54
690	741	667
4	2	0
5	7	6
2	6	5
5	9	13
485	501	462
259	239	210
428	450	364
326	256	250
14	17	10
353	372	323
678	701	561
97	97	83
647	603	592
141	150	108
731	784	639
417	465	334
79	58	60
7	10	7
28	22	38
6	22	17
941	862	891
10	10	15
266	302	242
0	5	3
40	39	34
36	54	45
11	16	10
1722	1736	1559
1440	1290	1295
71	57	38
2468	2422	2103
770	834	733
367	355	350
473	459	401
5	6	5
9	6	5
94	86	83
16	15	23
4	3	3
208	183	173
58	52	61
93	96	74
95	92	75
351	302	275
759	759	605
22	16	25
0	3	0
20	19	25
191	211	141
27	19	24
22	16	30
109	101	88
126	85	89
201	218	180
465	482	417
623	652	571
134	163	162
59	64	70
91	91	73
250	201	219
344	335	319
539	525	607
238	232	224
12	13	18
201	238	206
12	16	13
530	508	455
633	569	519
535	510	459
2	1	1
131	133	139
218	220	237
39	47	39
13	9	12
444	498	406
494	458	403
13	6	11
0	0	1
259	235	211
29	17	25
122	135	81
17	17	23
138	174	120
14	8	10
1009	1121	970
22	18	18
158	154	156
104	105	106
14	13	15
108	105	117
309	273	220
5	7	10
40	48	35
11	3	10
469	455	435
1	7	1
693	700	664
130	133	140
3	5	3
3	2	4
7	8	12
26	14	15
6	5	6
29	22	15
14	17	7
344	361	320
20	11	17
14	18	23
89	84	68
242	234	206
42	32	44
815	783	797
9	10	7
76	69	69
67	74	77
126	145	135
42	31	29
14	13	17
316	375	297
41	53	48
485	496	456
1	1	2
479	490	451
128	126	93
516	500	484
50	59	61
52	40	36
174	209	195
36	46	42
11	13	6
4	3	0
2	2	2
7	8	3
64	66	55
141	120	110
5	4	9
6	9	7
248	197	224
130	137	122
0	1	2
111	133	121
56	66	78
386	408	347
1	4	0
5	8	15
17	12	11
0	1	1
2	0	0
11	18	18
28	27	19
6	13	13
40	30	30
29	20	10
3	6	3
5	9	6
21	24	30
426	356	397
606	592	527
59	66	52
192	169	176
32	38	36
1193	1217	942
53	74	56
110	115	100
13	17	13
2	3	0
236	249	212
10	12	14
5	2	2
7	1	4
6	5	6
142	149	118
41	26	22
10	17	8
77	74	90
110	93	96
585	686	579
334	350	352
157	166	179
553	508	492
41	44	54
22	23	22
674	715	631
200	187	189
75	83	86
205	237	188
21	17	20
140	134	118
23	21	16
170	207	153
123	105	93
170	177	129
1	1	1
257	263	245
27	34	34
97	93	96
38	27	25
76	74	53
6	3	6
2733	2738	2410
428	442	446
1119	1044	1082
141	150	141
115	95	107
1	2	2
2	0	1
2	0	3
4	5	2
133	110	99
13	5	8
22	11	15
7	10	6
2	0	0
12	15	19
5	7	7
11	8	8
600	578	547
197	185	184
89	86	85
13	17	10
120	94	108
668	698	585
58	66	52
4	3	0
200	203	204
19	13	13
28	39	40
1194	1195	1039
0	1	4
598	597	606
1758	1808	1804
101	104	97
37	38	33
136	137	160
807	879	749
678	660	570
131	121	121
106	101	87
1762	1849	1582
17	15	9
23	23	26
1248	1276	1175
4	8	1
6	7	5
0	0	0
3	5	2
11	5	5
203	218	191
3868	4115	3490
62	92	82
163	190	159
213	232	219
1	3	1
8	8	10
79	93	83
1	3	1
8	8	10
2	1	1
204	202	203
16	20	23
51	93	53
12	13	13
115	107	92
508	529	448
9	7	8
41	32	33
280	299	269
189	144	164
161	149	148
309	357	322
469	464	455
318	294	282
99	109	84
2	3	1
1	0	2
0	1	0
1	0	0
21	36	31
68	74	52
0	0	0
60	78	49
12	37	17
76	72	89
47	52	48
60	78	48
4	17	9
84	97	88
25	22	30
65	48	71
711	731	577
74	76	62
10	14	6
15	9	5
54	52	42
815	740	780
16	15	11
397	352	378
12	3	10
109	147	111
219	239	215
46	44	45
39	46	33
6	6	4
34	34	30
14	21	16
233	251	189
10	16	12
227	233	176
15	24	12
109	114	81
50	64	41
11	10	7
490	550	440
14	17	11
954	1015	825
94	78	77
101	129	117
0	0	0
5	4	3
12	11	13
15	11	11
57	62	42
5	8	10
61	56	50
105	90	85
607	647	625
1	2	0
120	128	110
92	81	84
11	17	9
3	9	7
0	2	4
90	96	82
9	8	5
14	15	17
12	14	14
155	157	135
44	39	47
14	13	8
219	176	206
134	147	123
14	19	12
60	61	69
40	64	55
0	2	1
5	2	3
62	54	56
50	58	40
97	96	77
33	21	17
2	1	1
2	2	2
689	697	562
262	229	204
184	183	168
53	59	56
1262	1215	1021
459	492	413
910	947	719
3	5	2
4	6	7
11	9	4
25	19	18
29	25	27
55	47	38
91	118	101
22	21	17
62	78	58
34	42	35
0	0	0
7	19	14
23	27	20
4	3	1
108	86	72
881	950	877
272	265	265
296	278	271
44	31	36
6	5	12
37	30	30
89	89	82
6	6	8
26	21	34
58	54	53
9	7	2
19	19	24
188	191	169
96	93	83
12	15	10
5	4	6
3874	4042	3525
68	51	46
1	1	2
517	608	546
350	342	354
158	148	164
13	18	15
336	358	364
77	81	80
3	3	4
22	21	12
198	206	237
210	229	183
70	66	48
11	5	5
11	12	17
138	138	120
25	31	20
5	6	6
42	46	39
430	440	397
620	587	537
196	148	187
94	126	89
395	367	333
265	251	240
275	286	210
357	336	300
5	6	12
19	21	11
36	50	37
87	87	68
160	148	140
9	10	16
74	79	82
300	300	268
6	1	2
48	51	45
1165	1222	927
81	88	89
3791	3892	3161
135	119	100
249	303	238
82	71	85
489	513	411
15	16	8
5	4	3
206	196	161
108	109	115
2362	2587	2078
17	18	16
69	63	71
112	93	93
102	115	119
48	59	50
84	92	115
176	204	171
25	30	25
17	20	10
34	30	20
66	48	38
12	6	9
99	74	61
28	27	22
19	21	20
481	522	398
754	745	623
1	0	0
1138	990	921
21	23	18
4	4	0
3	3	2
10	8	10
19	15	18
90	69	79
16	20	23
174	184	155
34	50	35
37	39	33
36	52	44
60	43	45
0	5	1
4	7	12
100	93	86
21	23	15
16	12	13
13	10	10
24	37	22
96	80	82
2	2	1
5	3	8
17	19	8
7	11	5
24	17	15
343	362	335
133	130	117
238	245	212
30	31	25
71	84	71
8	14	12
21	27	20
130	145	118
31	24	20
52	56	39
1206	1232	1079
31	41	40
37	46	43
32	46	28
1	1	0
5	2	3
8	4	2
95	109	108
5	7	3
6	5	5
139	151	123
193	158	144
48	50	59
221	191	182
53	89	57
1	0	1
214	185	168
142	183	144
420	418	421
17	17	16
10	8	5
25	31	26
216	224	180
259	282	221
122	126	95
55	59	55
17	22	12
7	5	5
10	10	8
1046	1188	927
424	424	424
175	153	150
237	228	193
48	71	50
25	23	33
248	282	232
133	137	117
84	97	61
196	272	199
2	4	4
1	4	1
20	30	19
5	7	4
6	11	9
1	4	0
1	2	1
4	2	0
7	9	10
6	3	0
59	43	49
67	68	88
775	808	671
28	31	23
12	7	6
21	26	20
275	282	273
75	77	67
703	635	596
436	403	473
1072	917	949
691	628	585
440	403	474
1153	1002	1040
38	30	20
201	183	193
40	37	28
620	695	526
134	131	137
194	182	183
6	6	5
228	271	193
78	89	77
215	247	190
190	188	188
2	5	1
1	0	1
51	59	44
46	40	39
28	25	30
186	198	154
447	537	450
36	27	25
29	31	26
406	499	394
70	75	67
93	79	71
92	89	71
463	490	440
119	112	111
8	4	5
7	12	6
11	5	14
11	9	13
3	2	3
6315	6396	5678
1073	1112	957
18	17	16
6	0	5
3	2	3
2211	2402	2100
814	759	691
17	15	22
3	3	7
5	11	3
225	220	203
43	42	27
17	14	9
0	0	0
14	16	9
24	19	19
9	9	8
7	6	7
37	37	24
3	0	1
36	34	22
4	4	1
12	15	9
5	8	5
0	1	1
31	28	16
22	20	13
267	277	218
6	3	4
62	59	37
51	77	51
10	16	8
5	2	3
5	8	6
7	4	1
1511	1574	1425
246	257	215
2	1	2
2	2	1
259	257	223
2844	2984	2629
18	16	15
92	116	98
139	155	137
891	880	785
13	14	8
29	35	23
82	108	91
120	112	102
17	16	18
142	157	142
64	56	67
10	12	10
6	7	5
133	133	101
88	95	91
69	51	56
270	249	241
19	13	12
12	3	9
23	36	18
17	12	8
19	21	21
8	5	7
10	10	10
1	1	1
21	21	29
89	112	90
18	23	16
2	2	3
1	3	1
0	1	4
6	4	7
83	91	72
31	20	24
3	2	1
3	2	2
0	2	0
16	21	22
35	47	33
146	143	129
15	21	24
140	127	125
444	501	442
405	517	420
163	124	136
2265	2088	2202
40	37	17
99	119	83
34	34	41
18	19	17
56	49	48
94	95	61
103	128	91
5	7	4
18	19	12
1	0	0
57	58	56
23	29	20
41	31	32
178	212	193
80	92	87
123	101	138
83	74	62
88	79	77
186	220	192
22	20	15
18	12	11
129	125	90
33	16	29
88	106	104
238	221	182
423	415	378
283	327	273
804	879	738
271	251	227
1588	1681	1465
84	89	72
96	74	70
25	24	26
129	113	108
66	68	58
44	53	33
91	73	67
44	39	45
48	49	47
23	14	17
7	3	3
10	7	16
206	180	146
7	11	14
8	16	18
9	7	7
10	9	7
9	10	10
20	30	29
73	62	67
29	30	32
6	7	13
1	2	3
19	9	18
3	0	0
1	0	1
0	3	3
2	2	1
11	10	8
6	4	4
61	71	74
71	83	65
8	11	6
174	169	134
33	28	28
1	2	3
4	5	1
64	55	49
19	22	21
4	6	4
14	22	18
42	35	36
15	17	24
268	238	274
11	10	12
