S1	S2	S3
46	48	41
11	16	20
102	107	114
1	0	1
15	18	15
189	201	228
3	4	2
0	3	0
7	9	5
0	1	1
3	1	1
81	81	95
2	5	6
9	13	12
18	19	23
20	23	16
3	3	3
11	8	5
13	11	9
7	11	3
43	35	40
470	519	519
37	40	44
127	110	140
44	34	30
55	61	57
213	212	258
438	459	486
58	60	70
12	9	15
8	5	6
6	3	1
10	6	7
1	0	3
0	0	0
2	0	1
66	81	79
178	129	158
51	49	38
0	0	0
377	412	435
109	101	117
385	354	400
492	479	484
301	281	290
1276	1287	1315
1335	1423	1469
153	182	169
622	566	553
134	91	138
34	54	32
4	3	1
11	11	21
2	4	0
62	42	50
41	42	34
60	56	67
109	122	127
241	226	255
258	216	280
8	22	23
269	272	311
57	43	40
263	289	327
16	12	22
31	31	42
43	35	42
43	59	55
10	7	5
5	9	13
11	18	15
151	162	162
257	301	265
83	97	110
8	1	5
44	48	73
138	158	154
12	18	25
72	94	99
16	12	17
1314	1481	1538
7	9	15
116	133	131
1	1	3
3	1	2
21	11	8
272	261	277
1	1	0
0	0	0
0	0	2
1	1	1
1	0	1
98	84	77
27	30	30
113	110	130
2	0	1
50	55	78
109	97	113
6	6	6
12	17	11
34	30	38
23	22	26
173	212	195
51	51	71
14	15	10
5	7	10
4	5	4
10	16	8
11	7	6
1	0	0
4	4	6
23	23	17
55	54	66
0	0	0
6	1	2
3	8	8
62	77	88
6	11	4
5	3	2
230	195	206
288	278	331
587	598	614
35	37	46
29	26	21
248	237	298
86	97	83
80	73	96
0	0	0
0	0	0
0	0	0
0	0	0
30	30	20
10	11	12
84	73	104
1	3	1
42	36	30
7	3	5
17	11	23
43	42	39
20	24	19
0	1	1
26	29	36
41	29	48
146	159	176
94	90	97
53	59	67
418	441	448
113	131	135
73	72	74
34	35	47
90	94	107
0	0	0
49	62	54
18	20	14
11	13	11
0	4	2
6	4	3
158	155	164
9	5	3
0	1	1
2	2	4
43	53	61
2	2	1
2	1	3
85	102	98
3	6	8
16	17	12
19	13	17
8	9	9
10	8	9
0	0	0
16	10	11
6	5	7
3	1	2
27	23	28
14	13	12
7	1	4
0	1	1
7	12	10
3	1	0
230	211	267
100	108	106
160	180	176
184	185	223
252	274	272
113	164	174
5	0	3
1	2	0
35	28	31
13	22	23
9	13	9
41	54	53
4	8	9
2	0	3
2	5	6
4	2	4
1	3	4
4	2	2
2	2	4
0	0	1
22	22	18
3	3	2
0	0	0
9	8	5
13	11	12
42	36	52
147	192	186
24	14	20
116	107	144
61	41	64
227	215	257
22	25	21
30	57	42
16	16	14
2	3	2
29	31	25
151	145	185
10	7	3
4	7	4
20	27	31
54	55	39
36	39	34
79	70	72
63	64	73
133	170	150
7	4	3
0	0	0
11	11	9
8	9	7
10	27	22
44	36	33
16	19	16
2	3	1
2	4	5
6	3	6
18	14	25
80	79	89
1	1	0
537	465	604
65	53	64
54	48	49
18	14	19
16	21	21
4	4	3
16	6	7
5	12	16
1	1	3
22	25	25
7	8	21
1	0	0
2	0	0
207	197	200
55	50	61
23	13	9
5	2	7
7	13	9
43	46	37
190	198	156
31	40	44
631	673	724
45	40	49
143	148	158
106	140	129
49	40	56
57	52	51
2	1	2
96	100	107
236	279	266
6	9	4
5	5	3
2	4	3
101	90	92
463	476	454
5	2	4
87	84	82
3	0	1
1	0	1
0	0	1
1	1	5
4	3	5
7	6	8
5	11	6
597	579	593
17	36	26
82	62	66
68	68	67
126	114	105
1	0	3
59	70	77
9	4	3
2	0	3
9	14	9
18	14	20
8	8	9
10	8	6
24	11	25
13	12	14
26	29	30
14	15	14
6	6	6
77	66	64
116	127	127
28	31	36
23	29	31
16	22	11
106	113	72
163	156	157
271	326	320
59	59	62
33	33	33
447	508	515
5701	5892	6155
777	1042	1066
70	70	48
16	20	22
40	37	35
39	39	44
87	115	112
36	27	35
134	135	171
139	143	144
62	60	58
69	75	86
73	69	88
35	30	24
1	1	0
1	0	1
2	4	3
9	23	15
9	19	5
42	56	61
0	0	2
1	1	0
0	1	3
2	5	2
1	1	1
0	5	0
5	0	2
2	4	3
0	1	1
24	19	30
6	7	4
6	16	9
64	67	58
176	181	205
4991	5131	5514
22	27	26
18	21	18
50	57	52
104	94	108
645	693	638
726	733	760
1	1	0
3	1	1
1	0	1
129	157	149
6	14	5
33	36	46
9	10	6
0	1	2
0	4	3
4	6	7
9	12	11
55	44	51
2	1	1
68	84	81
66	48	69
191	200	189
127	171	161
154	163	200
193	171	252
8	7	10
0	0	0
4	5	6
1	1	0
5	2	0
2	0	4
9	9	5
9	12	8
0	5	1
19	27	27
19	26	20
24	20	27
21	29	28
33	42	34
133	151	148
64	73	68
64	72	67
57	59	57
1	2	1
4	2	7
278	320	316
96	105	112
24	27	15
17	31	32
7	4	7
76	78	83
2	0	1
446	474	489
482	476	468
408	397	435
539	529	588
40	32	53
0	0	1
11	11	6
77	74	103
290	298	364
119	126	130
1	5	3
10	9	6
7	9	6
0	0	0
3	2	3
2	5	2
162	180	175
6	4	4
0	0	0
9	16	9
0	2	0
0	1	1
17	26	20
47	69	47
14	19	22
52	41	64
6	7	10
7	9	12
7	9	10
39	35	55
17	15	21
0	0	2
9	9	10
0	0	1
0	1	0
14	10	10
71	74	76
56	58	84
39	29	42
11	3	10
8	3	2
493	603	558
825	788	864
5	11	18
9	5	5
55	65	52
12	15	14
81	67	81
232	280	252
16	25	16
165	106	159
623	674	710
9	7	2
0	1	3
7	7	1
104	131	124
426	486	501
16	4	7
60	57	53
9	7	8
23	20	21
50	64	65
85	107	121
4	8	5
40	44	33
4	4	7
1	2	0
241	212	238
9	15	11
260	269	295
23	25	29
8	10	5
348	374	346
4	3	1
106	135	127
492	512	480
162	179	153
436	487	478
112	122	135
1190	1163	1298
171	118	127
40	29	38
110	128	131
1	1	1
43	50	56
53	70	60
0	0	0
454	431	478
8	3	10
16	11	13
52	51	49
392	415	412
76	71	89
0	0	0
75	72	78
43	33	41
0	3	3
0	0	0
25	14	22
48	51	42
2	0	1
4	2	5
3	8	7
21	18	24
43	41	26
0	1	0
0	1	0
215	220	235
450	488	528
566	626	601
0	4	5
28	36	50
59	69	51
0	0	0
8	5	2
15	14	13
108	104	106
151	139	166
20	21	32
226	237	265
147	164	173
237	252	267
8	9	9
25	38	32
318	369	365
262	201	189
25	24	25
7	8	10
54	63	49
10	9	6
753	768	778
202	213	197
33	43	39
6	3	3
53	39	60
47	45	50
34	45	43
406	485	427
712	701	748
172	137	141
134	119	146
3	12	1
11	11	11
159	172	172
209	248	293
89	84	95
6	14	14
32	35	38
11	9	9
121	146	154
188	183	197
43	56	48
372	373	353
821	830	897
77	83	102
12	15	15
8	15	13
2	1	0
252	230	262
222	229	247
481	474	478
481	474	478
280	279	323
2	0	4
7	9	10
6	5	6
98	107	136
90	119	100
362	361	333
347	376	321
4	0	5
26	31	28
197	217	260
69	61	58
14	15	18
57	52	72
4	10	11
2	2	6
441	405	429
1	0	1
0	0	0
171	181	175
786	754	826
100	104	101
70	70	72
31	20	35
84	80	109
40	36	51
8	12	23
1172	1174	1205
175	201	178
1	9	9
14	15	6
35	21	23
30	27	38
271	326	353
48	54	50
224	192	240
51	55	54
31	40	40
80	112	97
24	34	31
48	53	51
37	36	28
16	31	25
49	54	64
46	58	50
14	15	11
8	11	24
1	4	4
2	4	3
8	7	12
26	25	30
152	142	183
34	45	68
0	4	3
19	22	24
25	20	20
56	56	46
42	23	27
15	18	8
18	13	18
293	370	369
7	10	7
1	0	1
3	5	13
104	124	114
27	47	30
118	116	113
184	165	188
1006	993	1043
2878	2792	3153
397	422	440
26	25	36
220	228	228
2	4	2
46	28	21
1	1	1
4	4	1
4	5	7
1	0	3
5	4	1
24	14	24
69	77	85
35	27	36
35	36	41
89	98	91
16	17	19
0	0	1
25	30	20
48	46	51
55	59	53
25	10	20
22	21	23
44	45	40
29	31	34
376	427	463
3	3	0
36	56	45
27	29	19
148	133	110
49	24	22
1	3	2
8	10	6
81	73	109
19	11	14
1099	1248	1294
793	734	819
22	17	18
69	96	82
19	15	16
0	0	0
4	1	2
10	18	18
39	54	41
29	33	33
8	7	5
7	14	12
53	57	35
8	7	7
0	0	0
23	15	25
15	14	16
82	78	85
762	742	763
358	358	331
16	18	21
113	108	133
8	7	5
15	8	11
5	3	4
10	12	9
20	13	12
5	8	8
2	1	3
53	38	47
52	63	59
35	35	57
47	37	50
120	124	123
358	325	339
87	69	71
5	5	2
6	3	9
62	57	52
86	80	96
252	263	307
15	16	14
15	10	8
38	37	45
511	540	575
159	145	146
47	41	47
16	14	14
9	2	0
3	0	3
146	154	140
181	176	206
312	357	385
13	10	12
15	35	25
47	53	39
39	54	63
51	38	59
182	162	187
92	108	88
32	37	32
14	21	11
96	111	91
30	22	27
2	3	1
9	4	8
2	3	1
86	89	106
88	90	107
30	24	26
51	51	54
35	31	38
14	8	15
7	7	3
3	3	3
1	3	4
3	3	5
0	0	0
0	0	1
0	0	1
0	0	0
1	0	1
14	19	27
39	49	41
10	16	5
3	5	3
6	7	7
1	3	2
5	0	4
27	24	25
0	0	0
38	41	47
7	8	9
6	10	24
10	6	4
1	1	2
15	10	8
1	2	3
456	396	485
15	26	27
422	414	498
293	320	345
14	12	14
58	66	62
34	46	45
145	165	152
195	199	198
40	52	69
7	4	4
106	107	109
9	5	7
22	30	16
327	375	370
212	218	221
97	104	135
188	139	177
401	419	429
896	902	966
939	981	1055
364	402	409
70	82	71
42	36	42
13	10	15
13	6	7
200	167	202
38	45	46
221	194	212
24	31	40
216	203	218
69	73	94
1	4	2
4	2	2
1	1	0
1213	1212	1298
7	3	7
0	0	0
124	124	133
0	0	2
58	72	58
848	892	833
0	0	0
32	52	43
0	4	7
11	4	12
9	12	9
100	102	115
16	16	22
24	33	31
112	141	136
34	46	52
125	122	120
42	40	35
7	6	15
6	3	8
1	6	3
0	0	0
3	2	2
49	40	34
1	2	3
0	0	1
40	42	34
10	6	16
245	280	268
304	287	286
1244	1312	1378
304	321	302
14	14	10
5	7	8
4	3	2
2	5	7
5	3	5
80	89	117
53	46	54
171	178	177
44	54	53
24	19	21
10	12	10
12	18	11
9	8	6
37	24	23
0	0	2
48	52	52
74	77	80
22	38	27
94	126	135
177	162	172
77	77	94
134	128	145
105	92	79
42	56	44
6	10	11
406	384	327
202	265	251
324	326	305
810	843	859
102	129	118
963	989	1038
606	476	465
896	960	1031
84	95	119
80	101	61
69	61	55
158	158	159
162	158	170
47	45	38
7	12	11
1	4	2
3	5	6
3	6	8
2	3	6
10	5	8
535	563	567
364	445	388
467	436	480
0	1	0
3	3	5
0	0	1
8	12	10
2	3	4
3	2	3
2	0	1
429	419	444
242	266	258
50	42	54
0	1	0
14	11	6
38	36	48
81	105	141
86	56	76
13	14	5
38	34	34
44	55	43
50	55	69
114	116	104
33	37	41
1187	1271	1406
756	720	812
1	0	0
8	17	13
201	251	291
50	59	48
38	32	24
40	48	47
20	21	20
85	75	99
7	10	8
117	123	113
12	4	6
17	14	11
10	12	9
5	8	8
80	57	83
2	0	0
107	104	117
130	106	132
2	0	0
107	97	113
16	13	7
8	6	6
8	9	10
21	18	12
142	129	156
199	155	162
162	135	163
163	202	204
250	255	261
291	324	313
185	212	182
108	86	129
86	117	138
53	53	58
500	488	492
346	355	369
154	195	195
68	85	85
508	494	493
354	360	375
139	132	120
190	189	195
251	257	296
139	131	120
200	196	199
125	142	163
1	5	1
0	1	0
19	22	29
101	124	144
77	85	98
1	0	0
1	5	3
238	249	272
61	42	52
149	156	158
65	84	102
54	62	68
1	2	2
72	46	52
144	120	119
270	228	287
0	0	2
1	3	3
4	4	4
263	225	264
832	804	851
94	112	105
118	102	108
211	180	194
0	0	0
746	678	795
36	37	31
6	5	6
1	0	0
117	130	121
68	77	78
256	283	269
11	11	11
15	18	35
6	6	6
4	6	6
91	89	84
20	16	20
78	73	80
2947	2900	3188
151	129	149
54	42	53
60	65	61
122	114	111
868	850	934
59	71	66
10	5	4
3	2	0
5	2	3
0	1	0
45	34	31
1	2	0
416	393	440
6	5	4
12	30	30
67	59	81
464	450	498
371	360	371
5	3	6
89	126	133
0	0	3
4	1	3
3	5	0
376	314	413
141	155	181
13	3	7
83	76	87
34	46	41
36	41	30
201	208	219
11	24	22
1	0	0
885	883	966
550	608	649
483	530	558
44	46	40
251	250	274
260	291	281
23	18	25
374	325	330
3	1	1
31	38	50
139	142	148
126	126	111
1551	1402	1512
0	0	0
0	0	0
0	0	0
4	6	2
288	261	315
156	126	124
0	0	1
29	36	31
23	18	14
206	182	216
206	184	218
87	87	84
48	57	65
58	48	41
91	68	57
210	188	195
71	79	107
97	87	96
27	35	32
157	152	192
200	187	204
3	5	10
302	281	265
574	540	649
350	359	422
33	32	34
1	2	2
0	0	0
1	0	0
486	540	581
54	57	42
729	759	702
22	46	35
43	41	47
496	667	656
51	60	66
376	346	394
130	115	124
287	299	285
259	225	266
362	341	365
215	184	205
12	17	15
183	201	176
295	270	278
26	32	29
256	253	274
48	44	43
19	31	24
78	85	73
62	43	51
828	814	824
1899	1864	2249
0	0	1
280	251	270
2123	2005	2184
1084	1007	1148
166	233	215
400	327	328
480	472	512
922	924	1014
30	24	14
56	76	65
93	84	100
149	128	163
169	158	207
390	345	408
133	147	151
72	50	48
901	846	962
561	509	587
2	2	1
2	7	2
4	2	1
3	1	1
51	65	66
5	8	10
27	30	32
83	76	109
1217	1201	1383
192	208	238
1899	1862	2106
314	326	363
369	347	416
559	532	531
10	16	11
47	38	50
1221	1204	1252
3	1	0
0	0	0
2	2	1
9	9	3
4	1	2
37	47	46
190	185	179
36	38	23
88	83	102
52	57	63
103	81	102
90	87	104
23	23	25
31	24	21
2	2	4
38	27	38
129	115	142
43	41	35
106	86	98
42	34	40
2	7	9
180	169	197
429	424	495
83	64	79
3	0	0
14	13	12
15	16	25
32	30	29
14	16	19
116	151	134
72	75	73
19	11	13
6	16	11
25	25	22
33	44	34
1	2	0
1729	1652	1802
551	579	603
328	329	347
174	152	167
592	594	624
57	58	53
61	53	55
96	92	101
12	19	20
420	452	456
443	507	507
622	616	617
279	291	325
5	3	2
29	21	25
54	47	49
100	109	134
103	91	94
1	4	0
1	1	1
0	2	1
12	13	7
139	160	168
31	39	40
33	23	40
0	2	0
341	287	309
8	4	10
26	20	17
32	30	33
212	172	169
55	55	56
13	16	18
51	49	62
17	20	21
63	43	66
55	69	84
47	65	51
0	0	0
97	85	115
25	17	31
235	204	248
211	187	196
1	0	0
4	3	0
414	358	363
365	314	339
1145	1166	1155
9	8	11
105	100	92
64	65	78
28	41	35
643	595	688
0	1	1
37	43	33
90	88	103
3	1	6
0	0	0
15	9	14
43	49	46
43	52	52
69	67	67
9	11	7
32	24	24
90	96	86
38	30	35
91	103	117
97	103	92
84	91	104
2	2	4
28	28	14
10	17	16
31	33	48
17	26	26
118	134	133
26	19	33
79	73	95
112	113	125
39	37	41
4	2	1
4	4	6
2	10	3
18	25	23
99	79	116
300	339	372
28	19	20
39	36	38
22	30	29
4	6	1
12	21	25
136	158	168
3	13	14
173	157	177
132	108	145
104	94	118
1	0	0
1	2	2
5	5	9
0	0	5
103	85	93
80	82	90
51	51	58
45	44	59
6	5	3
69	70	60
35	34	31
6	2	7
0	1	0
1	3	7
1	4	5
1	0	0
0	2	1
72	43	69
170	193	201
239	269	272
49	53	58
273	303	341
46	58	57
1	1	1
0	1	1
0	2	0
2	0	0
1	0	0
1	0	0
2	2	0
16	15	15
2	1	2
74	95	73
40	51	56
73	81	105
5	11	16
28	29	43
1	1	0
2	3	4
10	16	11
469	451	489
487	485	529
81	84	92
68	55	70
6	2	12
15	20	21
0	1	3
1	3	1
14	19	14
194	199	208
53	66	66
71	55	71
74	56	84
2	6	3
61	67	57
430	537	549
1139	1343	1482
110	108	120
446	430	390
262	307	293
21	30	28
18	16	17
487	475	532
225	242	238
32	13	21
17	13	10
111	97	130
29	43	40
0	0	0
3	2	0
19	16	36
0	0	0
4	3	4
1	0	1
5	8	4
19	16	9
13	19	25
33	27	38
23	25	19
29	45	47
27	30	25
20	33	24
12	7	5
11	10	11
11	5	9
2	5	2
141	152	142
11	4	5
448	407	493
18	19	21
69	60	63
133	119	130
143	131	118
8	10	9
191	195	216
20	29	31
2	3	4
48	26	47
6	2	3
2	4	1
21	28	34
10	14	15
46	50	36
42	26	37
16	15	18
1044	1042	1180
15	9	7
75	86	111
34	47	51
37	49	42
86	94	99
0	0	0
11	5	7
18	20	20
7	9	8
52	44	46
1	3	2
74	82	81
48	64	57
2	5	6
3	3	3
3	1	4
0	0	0
8	12	16
49	51	59
10	4	2
71	50	79
23	22	22
24	30	27
34	26	34
73	128	102
265	247	249
156	188	185
26	22	26
52	66	56
133	146	151
3	3	5
1	5	4
0	1	1
122	129	145
22	29	26
27	19	25
23	24	29
4	6	3
1	6	0
38	52	47
3	0	2
2	3	3
0	2	0
6	5	4
473	467	449
669	714	758
539	490	551
25	36	45
0	0	0
1	0	4
2	0	3
6	9	5
3	2	1
8	4	6
1	0	0
1	0	1
9	17	7
157	194	174
170	153	176
72	57	61
2	0	0
89	76	105
1	3	2
27	32	36
3	7	9
7	4	5
5	6	2
86	99	117
206	215	218
22	6	13
45	60	50
653	582	615
102	120	105
28	29	27
188	210	246
200	190	243
0	0	0
28	19	29
4	9	9
0	2	2
10	4	7
41	43	43
55	52	39
8	9	9
35	22	45
28	28	30
143	132	154
23	12	17
18	10	12
765	850	1002
81	66	84
44	52	57
19	27	24
170	167	184
109	121	118
24	19	14
1	0	0
8	10	10
9	3	12
4	6	5
0	1	1
21	23	29
14	17	20
35	30	32
22	24	30
14	10	17
31	27	29
45	44	44
2	0	0
3	0	2
61	48	54
80	97	92
597	651	672
57	85	88
126	152	135
305	327	350
80	53	62
31	26	42
30	21	31
28	35	25
0	0	0
33	29	21
13	23	26
9	8	10
0	0	1
2	1	1
0	1	2
76	91	71
67	63	73
55	56	47
395	372	406
387	391	393
262	268	273
205	222	225
7	7	11
97	90	88
57	66	59
214	237	237
17	31	24
1	1	1
2	5	2
0	0	0
1	0	0
5	21	7
18	20	20
190	138	165
2	3	3
12	15	6
115	101	110
29	32	24
42	47	50
120	95	144
32	29	39
32	32	35
20	26	22
4	3	3
223	226	255
49	83	86
22	28	30
60	61	60
63	50	61
193	213	238
59	56	61
8	5	4
13	15	14
33	34	32
14	11	16
23	28	26
4	4	5
3	1	0
308	290	325
2	2	2
0	0	0
1	2	1
3	1	4
2	1	5
5	3	7
5	1	5
19	10	8
0	0	2
8	4	13
50	62	83
119	98	108
7	20	11
107	81	116
54	40	41
194	213	231
45	50	47
2	2	4
7	8	7
25	31	30
48	54	77
14	11	21
17	13	6
9	9	16
683	762	847
136	164	178
27	20	21
40	40	41
96	72	76
142	166	147
145	161	177
360	386	351
355	340	359
29	42	42
150	141	176
178	162	153
3	11	5
46	50	50
5	3	5
1	3	2
2	4	5
12	11	13
33	21	26
102	116	127
1	1	0
7	6	3
8	9	8
5	3	4
8	6	7
4	9	1
11	12	10
34	42	36
83	112	100
2	3	3
10	11	12
32	53	42
16	10	16
27	27	19
66	82	64
78	90	95
3	3	0
10	9	9
0	0	1
27	27	37
53	46	68
26	26	20
4	8	7
74	75	85
102	94	123
8	4	3
27	29	29
7	3	8
183	178	224
24	24	17
23	7	14
201	194	202
14	11	14
77	68	92
4	5	3
43	48	49
43	38	64
0	0	1
1	1	0
0	0	2
56	56	39
4	6	10
252	304	315
4385	4778	4950
765	853	902
33	37	32
2	3	4
0	0	0
1	0	0
4	3	3
0	1	0
0	0	0
2	6	3
4	5	5
82	106	75
95	108	120
42	32	46
49	62	64
192	166	171
28	29	17
0	2	0
16	26	24
5	7	7
1	3	4
19	20	39
9	2	11
10	5	7
42	34	40
32	34	43
21	8	11
23	15	16
7	5	11
4	1	2
16	11	21
162	158	165
75	68	75
64	59	76
84	101	92
55	63	67
573	648	655
319	295	305
58	55	59
93	115	90
25	16	15
3	2	3
0	0	0
58	49	62
181	175	166
409	365	404
465	454	539
64	75	67
0	0	0
317	338	336
665	663	729
230	202	205
14	19	17
9	15	18
38	34	40
186	184	205
84	80	101
29	26	22
70	84	101
62	75	76
56	52	64
6	4	7
82	62	85
78	91	95
1206	1201	1230
126	111	121
48	41	52
1354	1399	1478
193	205	215
43	41	47
8	7	5
492	565	552
297	327	321
0	0	0
0	0	0
210	217	249
338	351	375
116	104	104
113	125	121
216	205	221
374	383	399
113	133	145
70	68	69
0	2	3
0	0	1
1	0	1
208	191	220
257	251	264
191	186	222
2	1	0
80	79	88
2	1	2
60	61	56
138	116	153
66	71	61
3335	2970	3230
118	86	112
1759	1836	1765
507	529	517
286	243	262
519	486	489
120	151	141
50	37	46
692	659	651
161	179	158
346	340	347
56	43	45
50	61	47
120	136	149
401	363	392
473	460	564
4570	4438	5010
10	12	9
120	93	115
86	103	112
79	81	102
188	165	171
46	50	46
22	19	28
64	64	70
68	79	74
51	44	48
414	417	456
173	182	175
130	165	120
431	483	487
7	8	4
770	700	855
3	2	1
481	460	510
584	537	561
587	540	619
584	537	561
4	0	3
3	1	6
6	11	10
89	117	95
56	53	68
27	19	17
101	92	133
78	81	109
612	575	639
10	16	25
36	33	44
17	21	19
0	1	2
77	71	73
1789	1678	1904
278	277	333
124	134	159
257	247	256
43	42	55
69	60	59
1048	1041	1093
611	607	688
212	192	211
340	325	361
27	21	32
325	317	331
58	54	80
0	0	0
2	1	5
18	11	12
778	772	859
53	45	47
73	65	70
21	31	25
465	439	486
613	697	725
54	59	49
9	9	12
82	71	105
22	21	14
11	11	12
4	5	1
130	98	102
27	25	23
43	37	25
66	55	58
90	80	105
1	1	0
0	0	1
581	572	667
70	63	74
473	469	519
632	637	703
134	126	125
367	445	486
105	111	98
94	106	113
21	19	13
0	1	2
39	46	60
269	243	263
1507	1544	1657
4060	3957	4384
27	18	21
907	840	1045
160	147	141
1452	1452	1564
51	56	62
101	110	130
94	86	91
119	116	149
36	38	34
31	40	51
125	101	120
103	119	113
204	190	187
1075	968	1093
66	84	90
59	74	76
72	61	80
4	3	1
3	1	0
64	68	61
0	0	0
16	8	7
42	38	47
12	5	10
28	27	26
25	14	16
7	3	9
62	41	46
32	25	18
21	12	15
4	4	3
32	39	44
0	4	10
19	33	31
485	448	530
2	7	6
68	60	62
321	280	329
72	64	83
37	27	29
50	58	40
170	160	178
11	29	17
52	55	62
53	56	52
54	37	51
7	6	7
34	46	34
113	130	129
184	189	207
703	685	685
2	1	4
1	3	4
3	2	4
0	0	0
15	11	23
1	0	2
4	1	3
0	0	1
0	0	0
70	72	85
154	165	196
90	110	118
2	4	2
1	2	4
1171	1149	1173
81	83	95
37	27	23
161	161	160
5	6	6
96	79	84
40	30	38
27	29	31
3	12	15
10	11	11
57	33	54
39	29	39
129	109	116
140	153	154
112	103	134
69	80	83
45	44	44
119	119	114
33	39	44
707	676	691
22	19	22
1	0	0
22	20	23
10	7	6
9	3	2
9	9	12
7	5	8
5	5	4
9	8	8
3	3	4
6	4	4
40	31	53
58	79	83
2	3	3
22	23	16
27	13	21
70	73	74
1	3	4
191	196	181
0	0	0
953	1097	1088
0	0	0
127	113	146
39	30	28
94	113	111
14	16	19
12	22	16
98	99	107
98	99	107
107	81	91
22	23	20
21	24	28
11	8	9
4	5	4
5	11	6
67	63	83
1	1	0
3	1	2
0	0	3
4	4	6
23	24	20
9	9	11
229	252	250
14	21	14
5	10	8
2	2	3
3	4	9
193	181	195
107	120	102
0	0	0
3	4	1
87	109	113
234	217	185
5	13	9
4	3	6
25	33	34
8	10	12
11	10	12
170	162	183
1	2	3
117	133	130
262	260	287
12	12	5
39	35	36
35	33	34
3	4	0
0	0	0
18	17	22
100	102	102
119	118	96
22	17	30
14	23	22
2	1	2
3	0	2
27	48	50
19	19	15
297	274	259
5	4	7
0	0	0
54	64	55
155	175	170
8	14	14
21	18	30
0	0	1
0	1	0
4	3	6
0	1	0
5	11	6
5	16	12
11	15	10
63	65	63
31	30	39
73	98	101
19	28	25
263	288	270
1	4	1
17	16	12
8	12	8
9	10	11
33	38	51
2	4	1
2	4	6
2	3	7
2	0	1
0	0	1
0	0	0
1	0	0
2	0	2
2	1	0
9	10	3
292	274	282
73	59	68
0	1	4
1	0	0
3	6	9
80	72	78
3	4	3
19	19	34
1	1	1
15	13	8
63	69	59
362	438	415
139	121	123
10	21	14
0	0	1
2	1	0
2	2	3
4	3	2
52	71	64
78	84	79
40	35	28
92	76	87
31	37	47
33	34	37
103	99	124
61	50	38
14	12	18
56	54	56
40	62	51
102	116	98
81	67	78
6	2	3
4	9	4
0	0	1
0	0	1
10	9	7
5	4	6
3	3	3
6	0	0
0	0	1
82	101	100
90	96	112
58	71	80
219	187	223
1049	1085	1155
1	0	2
37	47	56
357	329	356
548	512	575
498	492	536
269	238	263
705	687	742
86	97	93
2	1	0
433	455	477
215	203	247
23	21	19
164	179	157
320	309	366
433	429	414
102	78	103
33	30	18
2	1	3
1413	1575	1408
2404	2418	2508
22	24	21
2	0	0
0	2	2
0	4	4
6	11	3
19	29	13
8	3	5
22	21	21
35	44	38
23	25	36
0	0	0
6	11	6
21	24	18
9	11	12
7	6	6
37	53	51
32	24	31
23	30	24
22	28	28
4	10	9
22	31	38
5	13	9
193	198	215
114	109	108
201	211	207
23	19	16
21	40	25
84	69	79
113	136	136
393	437	430
225	254	265
34	29	48
30	38	50
21	32	33
14	20	14
5	3	4
1	1	1
53	43	60
25	18	27
8	4	6
1	0	1
18	20	25
51	52	52
26	48	40
0	0	0
2	0	0
1	3	1
27	17	29
183	155	175
24	20	19
0	2	4
4	5	3
6	6	7
4	4	3
29	43	44
0	0	0
1	2	3
40	43	40
4	4	4
0	0	3
46	33	29
142	115	155
62	105	86
0	6	4
2	6	3
55	70	71
72	103	87
98	131	120
76	86	84
104	89	93
76	80	74
27	29	23
87	75	88
42	50	51
29	28	31
254	267	285
265	252	256
249	205	229
12	10	16
6	2	6
33	19	24
5	1	6
20	20	28
15	16	12
147	153	131
162	204	226
270	263	289
0	1	0
3	1	2
2	0	3
1	0	0
1710	1637	1666
23	27	20
0	0	0
0	3	0
588	637	735
35	42	49
141	144	157
179	196	194
84	67	95
123	128	130
65	63	70
62	79	87
42	44	43
74	69	73
169	146	190
111	130	127
223	275	292
15	17	24
5	2	6
8	6	4
5	6	1
24	25	25
20	16	13
66	78	46
42	62	76
0	0	0
0	0	0
1	2	1
5	1	9
447	508	512
461	412	490
10	5	5
3	0	4
15	12	13
70	68	78
65	71	76
3140	3074	3523
99	92	86
136	125	134
110	79	71
119	110	135
290	284	350
10	5	11
1	1	1
306	323	338
404	390	437
51	62	65
3040	2894	3110
7	7	9
10	9	13
24	32	21
8	10	11
75	66	84
17	13	11
91	91	99
0	7	3
395	378	388
864	740	845
91	112	105
9	10	9
347	376	382
104	109	107
23	18	15
0	2	1
1	1	0
0	0	0
72	73	67
131	123	115
28	25	35
60	59	78
1	0	0
0	1	0
4	6	4
112	116	125
37	38	39
42	30	30
14	14	14
23	21	24
1	4	4
102	117	128
81	99	108
8	7	13
16	14	19
277	281	329
113	116	110
255	255	290
1	0	0
0	0	1
7	2	0
8	7	8
5	6	12
25	21	21
0	0	0
47	71	43
14	15	20
0	0	0
224	240	213
71	82	75
7	14	12
72	72	92
63	58	51
57	62	69
135	145	171
17	16	16
139	147	118
2	6	2
10	7	11
5	2	2
284	299	326
374	381	427
6	4	10
468	493	519
9	6	9
1	2	2
5	4	6
0	1	0
26	25	25
11	13	6
4	9	8
148	152	158
25	45	24
25	36	30
2	8	4
31	46	39
53	30	41
96	79	95
2	0	2
9	13	10
5	12	8
28	20	26
507	527	579
110	112	138
3	6	7
1	1	0
178	180	181
0	0	0
0	0	0
62	62	67
42	44	41
8	13	10
133	177	184
124	134	104
49	66	48
7	13	19
276	290	296
3	4	2
